question,answer,id
what is the color of the plate,blue,550410
what is the color of the bed,white,145891
what is the color of the plate,white,175116
what is the color of the snow,white,231134
what is the color of the bus,blue,8836
what is the color of the cat,black,476011
what is the color of the plants,yellow,456771
what is the color of the building,red,9465
what is the color of the motorcycle,green,454745
what is the color of the shoes,green,473411
what is the color of the vehicle,blue,203652
what is the color of the stamen,yellow,319612
what is the color of the dog,white,321567
what is the color of the bus,black,560997
what is the color of the table,brown,138342
what is the color of the cow,black,173073
what is the color of the stripe,orange,469595
what is the color of the boat,yellow,400275
what is the color of the truck,white,557023
what is the color of the box,white,238562
what is the color of the dog,gray,192516
what is the color of the pants,gray,375282
what is the color of the plate,white,109314
what is the color of the kite,yellow,547439
what is the color of the bus,yellow,399540
what is the color of the ocean,blue,173367
what is the color of the sky,blue,109363
what is the color of the flowers,yellow,234452
what is the color of the luggage,gray,278229
what is the color of the building,red,35456
what is the color of the field,green,170579
what is the color of the plate,white,419052
what is the color of the cupboard,white,257923
what is the color of the flowers,white,425037
what is the color of the collar,purple,363031
what is the color of the background,white,192256
what is the color of the dog,white,508531
what is the color of the wall,white,357272
what is the color of the bird,yellow,173864
what is the color of the shirt,green,33991
what is the color of the umbrella,black,569353
what is the color of the plate,white,165741
what is the color of the car,blue,14375
what is the color of the bowl,brown,55630
what is the color of the sky,blue,69401
what is the color of the trains,yellow,132412
what is the color of the plate,white,53255
what is the color of the shirt,blue,2703
what is the color of the dog,brown,29189
what is the color of the water,blue,224371
what is the color of the bus,green,83219
what is the color of the beans,purple,204969
what is the color of the traffic,green,413115
what is the color of the shirt,white,163283
what is the color of the plate,white,512769
what is the color of the teddy,brown,288846
what is the color of the jacket,purple,169779
what is the color of the room,orange,108499
what is the color of the bananas,green,317292
what is the color of the signs,red,468159
what is the color of the jacket,yellow,15062
what is the color of the tie,gray,960
what is the color of the furniture,green,193529
what is the color of the sign,red,533864
what is the color of the tops,black,31798
what is the color of the flowers,green,205934
what is the color of the crib,white,239757
what is the color of the forest,green,134590
what is the color of the bag,red,20720
what is the color of the sky,blue,319938
what is the color of the tires,black,430395
what is the color of the spot,blue,99165
what is the color of the bathroom,white,365553
what is the color of the couch,gray,188688
what is the color of the dog,brown,116503
what is the color of the woman,white,114945
what is the color of the plate,white,425550
what is the color of the sign,red,334400
what is the color of the dog,brown,25854
what is the color of the suitcase,red,465695
what is the color of the ties,black,110761
what is the color of the sky,blue,277055
what is the color of the cloud,blue,52498
what is the color of the collar,purple,379226
what is the color of the train,red,527364
what is the color of the bus,yellow,109509
what is the color of the flowers,yellow,377772
what is the color of the cows,white,72905
what is the color of the bathroom,white,338629
what is the color of the drawers,white,119207
what is the color of the suitcase,blue,34343
what is the color of the hair,gray,327369
what is the color of the cow,brown,423455
what is the color of the vase,purple,418808
what is the color of the frisbee,red,231126
what is the color of the curtains,brown,401458
what is the color of the plate,white,177306
what is the color of the shoes,black,21991
what is the color of the pants,black,361139
what is the color of the bed,white,103219
what is the color of the wilderness,green,63777
what is the color of the photo,white,200988
what is the color of the truck,yellow,533799
what is the color of the tusks,white,122560
what is the color of the cat,white,119171
what is the color of the bus,red,542779
what is the color of the body,yellow,271418
what is the color of the walls,orange,188511
what is the color of the stop,red,46786
what is the color of the horses,brown,384691
what is the color of the cat,gray,316871
what is the color of the cup,white,429559
what is the color of the plate,orange,342724
what is the color of the water,blue,208433
what is the color of the vest,yellow,529208
what is the color of the dog,black,103219
what is the color of the onions,purple,209449
what is the color of the driving,blue,264797
what is the color of the cow,brown,60599
what is the color of the airplane,white,549404
what is the color of the tiles,blue,168480
what is the color of the sky,gray,213536
what is the color of the cow,brown,23908
what is the color of the refrigerator,red,72637
what is the color of the surfboard,red,175470
what is the color of the umbrella,red,261800
what is the color of the bus,blue,28952
what is the color of the cat,gray,541109
what is the color of the book,black,397044
what is the color of the bears,brown,452783
what is the color of the field,green,294008
what is the color of the apples,green,89978
what is the color of the frisbee,orange,309168
what is the color of the knife,green,169732
what is the color of the dogs,brown,560909
what is the color of the horse,brown,135129
what is the color of the sky,gray,564073
what is the color of the bowl,white,86285
what is the color of the light,green,442345
what is the color of the slices,orange,99388
what is the color of the sign,red,181631
what is the color of the dogs,black,335955
what is the color of the surface,blue,65755
what is the color of the dog,white,555743
what is the color of the mirrors,yellow,350681
what is the color of the cows,brown,312446
what is the color of the fire,green,79069
what is the color of the blanket,blue,104454
what is the color of the bus,white,331524
what is the color of the board,yellow,357228
what is the color of the hydrant,yellow,97194
what is the color of the ans,yellow,463430
what is the color of the couches,blue,10346
what is the color of the sign,green,105252
what is the color of the car,blue,281910
what is the color of the jacket,red,506342
what is the color of the snow,white,295236
what is the color of the airplane,gray,438180
what is the color of the jacket,gray,243873
what is the color of the blanket,blue,305564
what is the color of the buses,red,57088
what is the color of the horse,brown,217726
what is the color of the house,yellow,332352
what is the color of the bear,yellow,551166
what is the color of the plate,orange,342724
what is the color of the horse,black,281595
what is the color of the horse,brown,204087
what is the color of the cat,gray,562205
what is the color of the hat,green,175142
what is the color of the cutting,brown,104756
what is the color of the dog,white,492698
what is the color of the surf,blue,41658
what is the color of the photo,white,208252
what is the color of the truck,black,80928
what is the color of the shirt,white,136026
what is the color of the olives,black,259027
what is the color of the vehicle,green,20527
what is the color of the bear,purple,547100
what is the color of the tree,orange,531093
what is the color of the sweater,black,299259
what is the color of the ships,blue,385885
what is the color of the frisbee,yellow,156170
what is the color of the hydrant,yellow,206528
what is the color of the toilet,white,188252
what is the color of the cat,black,296161
what is the color of the boat,white,234600
what is the color of the bananas,green,416026
what is the color of the basin,black,382558
what is the color of the dog,brown,110735
what is the color of the field,green,243500
what is the color of the juice,orange,272670
what is the color of the court,black,479314
what is the color of the bike,blue,487840
what is the color of the field,green,478090
what is the color of the bag,black,251229
what is the color of the boy,white,32513
what is the color of the tag,yellow,470525
what is the color of the hillside,green,447830
what is the color of the vase,blue,242404
what is the color of the hat,yellow,438485
what is the color of the icing,blue,215405
what is the color of the train,blue,517395
what is the color of the photograph,white,196676
what is the color of the plate,blue,295903
what is the color of the bed,blue,374133
what is the color of the cat,black,571671
what is the color of the carpet,red,456438
what is the color of the bowl,brown,271416
what is the color of the horse,white,187371
what is the color of the dish,white,401910
what is the color of the cat,black,26375
what is the color of the bear,black,465697
what is the color of the cat,orange,429476
what is the color of the helmets,blue,521574
what is the color of the table,blue,508723
what is the color of the duble,red,360528
what is the color of the oxen,white,71828
what is the color of the truck,gray,540110
what is the color of the vase,red,188457
what is the color of the raincoat,red,321601
what is the color of the stool,red,394151
what is the color of the flowers,purple,222056
what is the color of the cat,black,218574
what is the color of the partitions,yellow,34985
what is the color of the bird,blue,110045
what is the color of the dog,brown,295329
what is the color of the flowers,orange,579534
what is the color of the grass,orange,426538
what is the color of the shorts,white,108557
what is the color of the plates,white,494224
what is the color of the cake,blue,82220
what is the color of the umbrella,black,375960
what is the color of the flowers,purple,223664
what is the color of the house,green,575612
what is the color of the cheese,orange,143624
what is the color of the slice,orange,205125
what is the color of the shirt,brown,126024
what is the color of the plate,red,487687
what is the color of the bear,purple,368811
what is the color of the plate,blue,183171
what is the color of the toy,orange,343880
what is the color of the kitty,white,144088
what is the color of the walls,white,270778
what is the color of the bathroom,white,104502
what is the color of the uniform,white,219535
what is the color of the toilet,white,140588
what is the color of the suitcases,red,330181
what is the color of the bat,white,351888
what is the color of the bike,red,417478
what is the color of the flower,purple,561891
what is the color of the field,green,560437
what is the color of the car,red,237201
what is the color of the coat,yellow,442682
what is the color of the drives,yellow,372740
what is the color of the phone,red,154916
what is the color of the train,yellow,525101
what is the color of the man,brown,105529
what is the color of the flowers,purple,153016
what is the color of the terrain,green,46152
what is the color of the bear,black,349907
what is the color of the bananas,green,398744
what is the color of the bus,orange,313131
what is the color of the jacket,black,212840
what is the color of the jersey,red,521382
what is the color of the engine,green,115633
what is the color of the field,green,319522
what is the color of the outdoors,white,353850
what is the color of the refrigerator,white,22530
what is the color of the bridge,gray,17810
what is the color of the plate,white,140304
what is the color of the bear,black,454832
what is the color of the dress,orange,446436
what is the color of the shirt,white,292597
what is the color of the dog,black,219760
what is the color of the shirt,red,531423
what is the color of the chairs,red,375568
what is the color of the suitcase,black,493231
what is the color of the dog,brown,442672
what is the color of the cat,black,424760
what is the color of the pants,yellow,304614
what is the color of the beans,green,526588
what is the color of the jacket,black,102763
what is the color of the table,blue,122350
what is the color of the plate,white,408418
what is the color of the chairs,yellow,267022
what is the color of the keyboard,black,142534
what is the color of the sweater,red,22882
what is the color of the peppers,red,416426
what is the color of the board,green,152664
what is the color of the appliances,black,25765
what is the color of the bus,yellow,302383
what is the color of the laptop,black,223283
what is the color of the flowers,yellow,462880
what is the color of the hydrant,yellow,402683
what is the color of the bench,green,55903
what is the color of the umbrellas,red,69270
what is the color of the bear,brown,204806
what is the color of the desk,white,8999
what is the color of the t-shirt,white,118925
what is the color of the bear,brown,581278
what is the color of the signs,blue,145411
what is the color of the tree,orange,156499
what is the color of the plate,black,22150
what is the color of the chair,black,275795
what is the color of the shirt,black,13292
what is the color of the river,green,122411
what is the color of the bus,red,256607
what is the color of the light,red,369609
what is the color of the tree,green,179906
what is the color of the tie,yellow,384559
what is the color of the bucket,white,253170
what is the color of the engine,red,263036
what is the color of the lights,red,16113
what is the color of the bus,red,176495
what is the color of the car,white,403184
what is the color of the cat,gray,47333
what is the color of the dog,black,335383
what is the color of the dog,brown,414421
what is the color of the computer,black,571886
what is the color of the truck,red,267762
what is the color of the frisbee,purple,400926
what is the color of the man,gray,82255
what is the color of the horse,brown,71411
what is the color of the hydrant,yellow,181042
what is the color of the liquid,yellow,30805
what is the color of the lawn,green,439053
what is the color of the grass,green,496283
what is the color of the dog,white,447823
what is the color of the oven,white,179019
what is the color of the tub,blue,552553
what is the color of the shirt,black,109816
what is the color of the court,green,86514
what is the color of the pants,black,521555
what is the color of the liquid,yellow,166082
what is the color of the hair,red,454887
what is the color of the cow,black,19755
what is the color of the bears,brown,447839
what is the color of the car,blue,36029
what is the color of the fruit,yellow,205461
what is the color of the tablecloth,white,385533
what is the color of the cows,black,515296
what is the color of the car,gray,160910
what is the color of the helmet,blue,317756
what is the color of the roses,yellow,499142
what is the color of the flag,blue,499959
what is the color of the umbrella,purple,564599
what is the color of the suitcase,yellow,34938
what is the color of the bird,brown,493853
what is the color of the trash,red,460737
what is the color of the train,black,165126
what is the color of the wet-suit,black,7757
what is the color of the bus,blue,426383
what is the color of the juice,orange,109314
what is the color of the patch,green,156405
what is the color of the skiing,red,27920
what is the color of the umbrella,yellow,165063
what is the color of the fan,blue,11849
what is the color of the motorcycle,purple,222608
what is the color of the horse,gray,249198
what is the color of the bed,white,406061
what is the color of the tape,yellow,127454
what is the color of the object,blue,551285
what is the color of the horse,white,428091
what is the color of the sky,blue,135790
what is the color of the dress,purple,478802
what is the color of the rugs,white,280087
what is the color of the tie,black,183020
what is the color of the slices,orange,81283
what is the color of the sky,blue,448503
what is the color of the cat,orange,427344
what is the color of the hillside,green,256897
what is the color of the slices,orange,23735
what is the color of the accents,red,362278
what is the color of the airplane,orange,471421
what is the color of the motorcycle,blue,26027
what is the color of the couch,red,24204
what is the color of the shirt,yellow,15002
what is the color of the horse,white,559566
what is the color of the sheep,white,187540
what is the color of the stools,red,392030
what is the color of the skirt,blue,39159
what is the color of the dogs,brown,44776
what is the color of the bench,yellow,485325
what is the color of the jeans,blue,260917
what is the color of the hydrant,green,172654
what is the color of the flower,purple,568378
what is the color of the freezer,white,76477
what is the color of the outfit,orange,384775
what is the color of the umbrella,purple,428011
what is the color of the cow,black,26719
what is the color of the teddy,brown,20860
what is the color of the wine,red,339595
what is the color of the trailer,yellow,279073
what is the color of the toilet,white,405729
what is the color of the trailer,red,293966
what is the color of the bus,green,118989
what is the color of the table,black,496894
what is the color of the truck,gray,551941
what is the color of the shirt,blue,74924
what is the color of the plate,yellow,253417
what is the color of the cat,orange,502495
what is the color of the bow,purple,539340
what is the color of the sign,red,427120
what is the color of the dog,white,185232
what is the color of the hydrant,yellow,444340
what is the color of the vase,purple,520674
what is the color of the band,red,219606
what is the color of the truck,red,408975
what is the color of the scissors,orange,528161
what is the color of the paper,red,101632
what is the color of the dog,brown,207889
what is the color of the cat,gray,411485
what is the color of the sign,white,77569
what is the color of the sink,white,76264
what is the color of the suitcase,black,491845
what is the color of the orange,orange,544449
what is the color of the pedestals,brown,114219
what is the color of the engine,black,420874
what is the color of the toilet,white,534183
what is the color of the motorcycle,red,449889
what is the color of the shirt,yellow,301461
what is the color of the door,white,231536
what is the color of the clock,brown,22838
what is the color of the car,blue,150641
what is the color of the cat,gray,545804
what is the color of the bird,gray,571646
what is the color of the helmet,blue,461595
what is the color of the waters,blue,255139
what is the color of the shoes,black,329641
what is the color of the sky,blue,390610
what is the color of the wall,red,447967
what is the color of the field,green,461505
what is the color of the shirt,blue,498651
what is the color of the orange,purple,580790
what is the color of the juice,orange,426445
what is the color of the bench,green,194089
what is the color of the frisbee,orange,455615
what is the color of the mat,green,401393
what is the color of the coat,orange,194056
what is the color of the floor,gray,90392
what is the color of the dog,black,222199
what is the color of the smoke,black,403268
what is the color of the shirt,white,74223
what is the color of the bird,white,500271
what is the color of the vase,white,244666
what is the color of the top,gray,570824
what is the color of the teddy,brown,91454
what is the color of the sign,green,579176
what is the color of the cat,gray,171735
what is the color of the truck,yellow,376084
what is the color of the light,yellow,65612
what is the color of the blazer,gray,422115
what is the color of the lawn,green,448698
what is the color of the hair,black,414887
what is the color of the helmet,blue,442811
what is the color of the dog,white,171026
what is the color of the chair,brown,256285
what is the color of the court,blue,86117
what is the color of the car,blue,518083
what is the color of the orange,black,45543
what is the color of the cones,orange,55788
what is the color of the motorcycle,black,523273
what is the color of the grass,green,254411
what is the color of the toilet,white,76246
what is the color of the cat,black,248755
what is the color of the couch,white,352821
what is the color of the while,yellow,479944
what is the color of the marmalade,orange,78695
what is the color of the shirt,purple,154377
what is the color of the cat,orange,197568
what is the color of the wheeler,yellow,211116
what is the color of the skiing,black,544373
what is the color of the cow,black,181997
what is the color of the cat,orange,295169
what is the color of the cow,brown,247525
what is the color of the sauce,red,23803
what is the color of the vase,blue,208976
what is the color of the stands,gray,274334
what is the color of the field,green,91869
what is the color of the fire,yellow,208894
what is the color of the trim,orange,222970
what is the color of the couches,brown,354716
what is the color of the flowers,purple,505597
what is the color of the plate,yellow,324401
what is the color of the umbrella,red,416690
what is the color of the hydrant,yellow,111746
what is the color of the sign,red,87403
what is the color of the cat,black,420375
what is the color of the hair,orange,318184
what is the color of the helmet,red,148437
what is the color of the while,blue,347509
what is the color of the sauce,brown,420183
what is the color of the tray,red,248250
what is the color of the dog,white,534789
what is the color of the juice,orange,93267
what is the color of the bedding,white,417814
what is the color of the sky,blue,267531
what is the color of the railroad,yellow,381395
what is the color of the cabinets,brown,373727
what is the color of the dinner,white,342363
what is the color of the jacket,black,165036
what is the color of the tie,purple,286685
what is the color of the umbrella,yellow,51270
what is the color of the dog,white,467318
what is the color of the bear,black,172036
what is the color of the shirt,blue,499037
what is the color of the frisbee,orange,496253
what is the color of the suit,gray,456309
what is the color of the frisbee,yellow,318529
what is the color of the fire,yellow,136338
what is the color of the sky,blue,35485
what is the color of the sign,yellow,174406
what is the color of the surfboard,white,445101
what is the color of the bears,red,170980
what is the color of the suit,black,353707
what is the color of the cow,brown,423455
what is the color of the beans,green,166723
what is the color of the bus,red,491804
what is the color of the bear,white,27439
what is the color of the cat,black,416006
what is the color of the couches,white,345899
what is the color of the building,gray,46189
what is the color of the table,red,208868
what is the color of the bird,black,262201
what is the color of the glass,green,543468
what is the color of the bathroom,white,261144
what is the color of the tank,blue,493500
what is the color of the horse,brown,513174
what is the color of the buses,white,437613
what is the color of the sky,blue,63206
what is the color of the lady,black,405246
what is the color of the grass,green,398674
what is the color of the hillside,green,387385
what is the color of the fire,yellow,480861
what is the color of the bushes,green,145432
what is the color of the stickers,blue,529786
what is the color of the microwave,white,307025
what is the color of the field,green,19002
what is the color of the moped,gray,88697
what is the color of the cows,white,381684
what is the color of the train,blue,153530
what is the color of the cat,white,294133
what is the color of the clouds,gray,8998
what is the color of the field,green,328121
what is the color of the cell,red,557344
what is the color of the chair,purple,328727
what is the color of the pants,brown,495722
what is the color of the coat,black,164941
what is the color of the tablecloth,black,280051
what is the color of the floor,white,200500
what is the color of the top,blue,242931
what is the color of the signs,yellow,268266
what is the color of the elephant,gray,278870
what is the color of the living,yellow,580392
what is the color of the truck,green,508913
what is the color of the frisbee,yellow,154020
what is the color of the plate,white,474699
what is the color of the jacket,purple,27646
what is the color of the chair,blue,5907
what is the color of the cake,red,22518
what is the color of the horse,brown,242915
what is the color of the bicycle,orange,35145
what is the color of the sky,blue,445515
what is the color of the sink,white,119358
what is the color of the cat,gray,271183
what is the color of the train,orange,105761
what is the color of the dress,red,249315
what is the color of the bear,black,29182
what is the color of the shirt,blue,513456
what is the color of the lawn,green,394729
what is the color of the bus,red,190521
what is the color of the field,green,81611
what is the color of the bus,blue,159567
what is the color of the clothing,orange,571427
what is the color of the dog,black,435433
what is the color of the bottle,brown,45526
what is the color of the seas,gray,261432
what is the color of the dirt,brown,524049
what is the color of the sky,blue,219987
what is the color of the ribbon,red,288841
what is the color of the plate,white,167092
what is the color of the sky,blue,96154
what is the color of the toga,blue,403357
what is the color of the bicycle,black,150158
what is the color of the car,black,504298
what is the color of the bag,blue,111262
what is the color of the tiles,red,487256
what is the color of the jacket,red,69052
what is the color of the cows,black,43683
what is the color of the bike,yellow,359131
what is the color of the jersey,blue,283451
what is the color of the umbrella,blue,290201
what is the color of the cat,black,413011
what is the color of the train,blue,558303
what is the color of the olives,black,427603
what is the color of the dog,black,403250
what is the color of the flower,yellow,355270
what is the color of the liquid,yellow,271416
what is the color of the control,black,517699
what is the color of the sky,blue,469834
what is the color of the lips,red,367977
what is the color of the bananas,yellow,145856
what is the color of the hydrant,red,14740
what is the color of the bus,red,431675
what is the color of the sky,blue,362561
what is the color of the signs,red,531488
what is the color of the horse,white,475277
what is the color of the juice,orange,298759
what is the color of the sweater,white,579491
what is the color of the frisbee,orange,322
what is the color of the sky,gray,60953
what is the color of the cows,brown,13556
what is the color of the disk,blue,550410
what is the color of the wetsuit,black,149810
what is the color of the teddy,brown,51894
what is the color of the couch,brown,237179
what is the color of the shirt,blue,28650
what is the color of the truck,white,555237
what is the color of the vest,orange,357208
what is the color of the brick,yellow,149660
what is the color of the print,white,277854
what is the color of the field,green,148099
what is the color of the kettle,blue,394330
what is the color of the umbrella,red,22409
what is the color of the grass,green,458625
what is the color of the plate,white,312789
what is the color of the frisbee,green,334751
what is the color of the airliner,blue,403249
what is the color of the shirt,purple,405133
what is the color of the chair,blue,49062
what is the color of the dog,yellow,377804
what is the color of the tray,yellow,448161
what is the color of the pastry,yellow,354570
what is the color of the court,red,391971
what is the color of the building,red,336720
what is the color of the placemat,gray,276781
what is the color of the stove,black,541324
what is the color of the motorcycle,black,320292
what is the color of the pocket,blue,460442
what is the color of the fridge,gray,5172
what is the color of the sign,yellow,577787
what is the color of the seat,gray,577225
what is the color of the disk,green,73671
what is the color of the jet,gray,8547
what is the color of the dress,green,351386
what is the color of the field,green,455523
what is the color of the fire,red,74524
what is the color of the sheep,white,543665
what is the color of the olives,black,4260
what is the color of the bed,white,259188
what is the color of the ocean,green,484701
what is the color of the hat,orange,411554
what is the color of the plate,white,453016
what is the color of the dress,yellow,292015
what is the color of the airplane,white,134837
what is the color of the hat,black,90169
what is the color of the flowers,red,517253
what is the color of the sculpture,green,493841
what is the color of the dog,black,208910
what is the color of the gate,yellow,175270
what is the color of the vases,brown,346547
what is the color of the plate,white,374878
what is the color of the phone,purple,363942
what is the color of the seat,brown,465906
what is the color of the horse,brown,184924
what is the color of the field,green,129726
what is the color of the commuter,yellow,120276
what is the color of the kitten,black,79831
what is the color of the toy,black,308522
what is the color of the shoes,blue,379613
what is the color of the truck,orange,157295
what is the color of the house,yellow,387365
what is the color of the bottle,blue,132646
what is the color of the field,green,462785
what is the color of the piece,white,462461
what is the color of the mustard,yellow,487279
what is the color of the brush,black,445143
what is the color of the microwave,purple,106383
what is the color of the tie,purple,539340
what is the color of the train,gray,465814
what is the color of the train,black,24193
what is the color of the plate,white,95737
what is the color of the slices,green,10303
what is the color of the train,red,392869
what is the color of the couches,red,447724
what is the color of the slices,orange,212628
what is the color of the horse,gray,174217
what is the color of the bath,white,127391
what is the color of the cones,white,188009
what is the color of the train,red,474387
what is the color of the sky,gray,261887
what is the color of the bus,red,172171
what is the color of the cat,black,42700
what is the color of the table,white,160952
what is the color of the wine,red,282981
what is the color of the umbrella,red,183330
what is the color of the horse,brown,61780
what is the color of the area,green,399250
what is the color of the train,yellow,184654
what is the color of the umbrella,blue,527628
what is the color of the squares,yellow,507067
what is the color of the cat,brown,572627
what is the color of the jacket,black,335357
what is the color of the tower,brown,49554
what is the color of the cat,black,172405
what is the color of the clock,blue,158933
what is the color of the piece,red,530040
what is the color of the suitcase,orange,364082
what is the color of the bus,green,396257
what is the color of the motorcycle,red,570338
what is the color of the cones,orange,443188
what is the color of the sign,red,275037
what is the color of the boxes,blue,521195
what is the color of the sign,blue,480064
what is the color of the shirt,gray,564304
what is the color of the umbrella,red,525555
what is the color of the chair,blue,1688
what is the color of the piece,green,279071
what is the color of the train,red,425072
what is the color of the light,yellow,398301
what is the color of the stop,red,492705
what is the color of the chairs,green,202767
what is the color of the suitcase,blue,114079
what is the color of the cat,orange,118997
what is the color of the table,white,432500
what is the color of the sinks,white,411350
what is the color of the surface,white,342307
what is the color of the bat,white,281288
what is the color of the shirt,orange,486413
what is the color of the clock,white,20281
what is the color of the dog,brown,253981
what is the color of the frame,brown,376835
what is the color of the umbrella,purple,319354
what is the color of the smoke,black,535510
what is the color of the shelves,white,431948
what is the color of the surfboard,orange,387812
what is the color of the carraige,red,34097
what is the color of the bus,red,405131
what is the color of the room,blue,517521
what is the color of the grass,green,3862
what is the color of the vehicle,yellow,420372
what is the color of the plate,white,557137
what is the color of the field,green,95320
what is the color of the kitten,orange,472314
what is the color of the bus,gray,265333
what is the color of the flowers,yellow,404982
what is the color of the boat,red,160327
what is the color of the pillows,red,61881
what is the color of the staircase,yellow,531906
what is the color of the bear,black,105134
what is the color of the bus,gray,526419
what is the color of the shirt,blue,87604
what is the color of the wall,brown,284493
what is the color of the cat,black,293276
what is the color of the motorcycle,blue,321709
what is the color of the cage,white,236941
what is the color of the light,red,81841
what is the color of the chair,blue,296161
what is the color of the juice,orange,569567
what is the color of the plate,blue,393730
what is the color of the cardigan,gray,497265
what is the color of the bench,black,259565
what is the color of the clock,white,157176
what is the color of the toilet,brown,40572
what is the color of the bear,black,445815
what is the color of the umbrella,black,26321
what is the color of the plates,blue,115156
what is the color of the man,red,354770
what is the color of the tie,red,452761
what is the color of the train,black,572247
what is the color of the hydrant,green,532482
what is the color of the beans,green,517983
what is the color of the grass,green,339151
what is the color of the sheets,blue,165927
what is the color of the bus,yellow,42705
what is the color of the phone,red,165559
what is the color of the stove,white,377583
what is the color of the plate,green,28319
what is the color of the table,brown,369782
what is the color of the grass,green,566642
what is the color of the meters,blue,47451
what is the color of the building,brown,424528
what is the color of the wading,white,82007
what is the color of the cloth,green,457924
what is the color of the chairs,green,41770
what is the color of the elephant,gray,365703
what is the color of the bird,yellow,11766
what is the color of the flower,purple,518521
what is the color of the shirt,green,68685
what is the color of the sink,yellow,19380
what is the color of the shirt,red,31161
what is the color of the fire,red,184642
what is the color of the sheep,white,119573
what is the color of the bowl,white,456724
what is the color of the signs,green,131126
what is the color of the cat,gray,84448
what is the color of the bear,purple,487466
what is the color of the hydrant,yellow,140042
what is the color of the horse,brown,365536
what is the color of the frisbee,blue,401308
what is the color of the building,brown,230945
what is the color of the cows,brown,497815
what is the color of the run,blue,411979
what is the color of the robes,orange,569347
what is the color of the buses,red,12626
what is the color of the cover,white,403194
what is the color of the sheep,brown,502593
what is the color of the vests,yellow,301602
what is the color of the horse,brown,13294
what is the color of the cat,black,299180
what is the color of the frisbee,purple,394
what is the color of the plate,blue,234274
what is the color of the object,red,195401
what is the color of the van,blue,568143
what is the color of the curb,red,480861
what is the color of the bananas,green,291107
what is the color of the seat,yellow,285022
what is the color of the fire,purple,167622
what is the color of the sky,blue,237988
what is the color of the bathroom,white,534183
what is the color of the fire,blue,172582
what is the color of the sky,blue,546285
what is the color of the pants,blue,211877
what is the color of the cat,black,149143
what is the color of the train,red,462292
what is the color of the boat,white,412848
what is the color of the building,purple,488395
what is the color of the book,blue,551285
what is the color of the horses,brown,268209
what is the color of the helmets,white,560615
what is the color of the light,red,108536
what is the color of the counter,black,447520
what is the color of the thing,green,509390
what is the color of the snowboard,orange,515065
what is the color of the shirt,red,468626
what is the color of the bowl,blue,6800
what is the color of the tie,red,252702
what is the color of the plate,white,12998
what is the color of the beans,green,160615
what is the color of the wheels,orange,401435
what is the color of the uniform,green,307474
what is the color of the brushes,yellow,8747
what is the color of the bear,brown,504280
what is the color of the jacket,red,497894
what is the color of the table,green,242261
what is the color of the control,black,517699
what is the color of the shirt,gray,164093
what is the color of the shirts,black,388662
what is the color of the surface,brown,213349
what is the color of the streamers,blue,142187
what is the color of the train,red,110175
what is the color of the suitcase,blue,361520
what is the color of the bear,black,330243
what is the color of the cup,blue,57491
what is the color of the bird,black,248599
what is the color of the train,green,176285
what is the color of the juice,orange,432153
what is the color of the bear,brown,286149
what is the color of the cat,orange,344024
what is the color of the jacket,orange,577980
what is the color of the tie,brown,302932
what is the color of the grass,green,156396
what is the color of the room,yellow,410054
what is the color of the plate,white,488845
what is the color of the train,purple,517395
what is the color of the toilet,white,131547
what is the color of the van,white,260679
what is the color of the car,black,181776
what is the color of the clouds,orange,120717
what is the color of the motorbike,black,160490
what is the color of the dots,yellow,520385
what is the color of the teddy,brown,318811
what is the color of the train,yellow,312541
what is the color of the bathroom,white,316817
what is the color of the sky,blue,245139
what is the color of the car,blue,139152
what is the color of the fire,red,197067
what is the color of the grass,green,43354
what is the color of the pedestals,blue,395627
what is the color of the commode,blue,184435
what is the color of the bus,green,257013
what is the color of the banana,yellow,557005
what is the color of the lettuce,green,534203
what is the color of the motorcycle,red,118870
what is the color of the cat,gray,373729
what is the color of the flower,purple,87123
what is the color of the flowers,yellow,314561
what is the color of the cart,black,53975
what is the color of the bear,orange,92464
what is the color of the onions,green,231996
what is the color of the train,red,448401
what is the color of the cat,black,70411
what is the color of the bun,white,432817
what is the color of the sky,blue,567935
what is the color of the car,yellow,277681
what is the color of the relaxes,orange,491845
what is the color of the sign,yellow,211051
what is the color of the walls,green,526104
what is the color of the truck,brown,361564
what is the color of the juice,orange,533917
what is the color of the board,black,503114
what is the color of the park,green,262454
what is the color of the dog,brown,105279
what is the color of the stove,black,421996
what is the color of the motor,orange,464536
what is the color of the blanket,red,348751
what is the color of the background,yellow,152070
what is the color of the bear,black,311953
what is the color of the boat,red,105909
what is the color of the jersey,yellow,414954
what is the color of the ship,gray,259243
what is the color of the plate,blue,93683
what is the color of the bicycle,blue,498079
what is the color of the plate,blue,405053
what is the color of the horse,white,91869
what is the color of the sky,blue,561666
what is the color of the pasture,green,58281
what is the color of the carrots,orange,56442
what is the color of the object,blue,541797
what is the color of the bear,white,469181
what is the color of the walls,red,128736
what is the color of the truck,black,127406
what is the color of the fruit,green,57138
what is the color of the sheep,black,49187
what is the color of the jacket,red,298596
what is the color of the airplane,yellow,198524
what is the color of the microwave,black,541004
what is the color of the cat,gray,234217
what is the color of the sky,blue,271301
what is the color of the seat,blue,496106
what is the color of the mantel,white,304250
what is the color of the bowl,yellow,420412
what is the color of the parrot,gray,222395
what is the color of the shirt,orange,16737
what is the color of the engine,orange,71109
what is the color of the rice,white,489218
what is the color of the desk,brown,329869
