question,answer,id
what is the color of the vase,green,118673
what is the color of the stove,black,25765
what is the color of the soccer,green,500390
what is the color of the plate,white,267719
what is the color of the dress,black,32544
what is the color of the horse,brown,480389
what is the color of the carpet,gray,355344
what is the color of the teddy,white,559221
what is the color of the flowers,purple,176414
what is the color of the toilet,white,254853
what is the color of the car,black,340689
what is the color of the top,black,248945
what is the color of the car,orange,393412
what is the color of the cloth,yellow,482381
what is the color of the truck,red,543622
what is the color of the umbrella,purple,106843
what is the color of the truck,red,260740
what is the color of the tennis,gray,318678
what is the color of the umbrella,red,265612
what is the color of the building,brown,148002
what is the color of the board,blue,325648
what is the color of the birds,black,153946
what is the color of the elephant,gray,453969
what is the color of the umbrella,green,364590
what is the color of the sky,blue,430654
what is the color of the chair,gray,11222
what is the color of the bike,yellow,547817
what is the color of the umbrella,blue,290201
what is the color of the engine,green,59618
what is the color of the sky,blue,211913
what is the color of the bear,black,536198
what is the color of the mats,red,343012
what is the color of the monoplane,orange,474882
what is the color of the walls,white,215844
what is the color of the court,blue,544001
what is the color of the birds,brown,336267
what is the color of the light,red,423454
what is the color of the umbrella,orange,258134
what is the color of the teddy,blue,149555
what is the color of the valley,green,209851
what is the color of the dog,white,301479
what is the color of the coat,yellow,194056
what is the color of the shirt,orange,308600
what is the color of the flowers,purple,29753
what is the color of the tie,white,512190
what is the color of the surf,black,165531
what is the color of the shorts,black,381923
what is the color of the eyes,black,11222
what is the color of the marking,blue,289030
what is the color of the cats,black,509764
what is the color of the detail,yellow,300738
what is the color of the woman,black,26321
what is the color of the inlets,green,100337
what is the color of the frisbee,white,60415
what is the color of the wheels,green,391685
what is the color of the dessert,white,308803
what is the color of the bus,yellow,322659
what is the color of the dog,white,64708
what is the color of the landing,gray,158486
what is the color of the horse,brown,34702
what is the color of the shirt,gray,361604
what is the color of the bus,yellow,300001
what is the color of the sky,blue,333355
what is the color of the dress,purple,531979
what is the color of the shirt,white,512190
what is the color of the flowers,purple,155102
what is the color of the shirt,blue,167245
what is the color of the backdrop,blue,65198
what is the color of the umbrella,white,24808
what is the color of the toilet,white,429221
what is the color of the pieces,blue,228105
what is the color of the truck,yellow,41087
what is the color of the jacket,green,534980
what is the color of the building,brown,9673
what is the color of the table,black,59123
what is the color of the vase,blue,172669
what is the color of the bear,brown,314949
what is the color of the bird,purple,128387
what is the color of the carriage,white,271949
what is the color of the truck,gray,461917
what is the color of the sky,gray,93428
what is the color of the day,gray,98233
what is the color of the bus,yellow,497989
what is the color of the flowers,purple,26131
what is the color of the fire,yellow,20398
what is the color of the tub,white,549317
what is the color of the bag,brown,558576
what is the color of the suitcase,black,451381
what is the color of the helmet,blue,396137
what is the color of the phone,orange,106438
what is the color of the surfboard,green,314741
what is the color of the bear,brown,45183
what is the color of the teddy,purple,496123
what is the color of the field,green,269142
what is the color of the elephants,gray,568531
what is the color of the toilet,white,176506
what is the color of the planes,red,520802
what is the color of the umbrella,blue,7642
what is the color of the sky,blue,265645
what is the color of the vase,white,259242
what is the color of the pair,yellow,260167
what is the color of the t-shirt,gray,100142
what is the color of the bathroom,white,214057
what is the color of the plane,white,525409
what is the color of the field,green,256967
what is the color of the suit,red,456422
what is the color of the checks,blue,359131
what is the color of the driving,orange,548893
what is the color of the engine,blue,394436
what is the color of the bear,brown,348785
what is the color of the fire,yellow,307272
what is the color of the fire,red,151101
what is the color of the cake,white,281959
what is the color of the sink,white,581882
what is the color of the mouse,white,492774
what is the color of the bear,black,74032
what is the color of the dress,white,198788
what is the color of the shirt,red,433310
what is the color of the dog,white,137016
what is the color of the container,green,235034
what is the color of the dog,brown,322945
what is the color of the hydrant,white,304065
what is the color of the hat,red,300120
what is the color of the umbrella,green,547348
what is the color of the pole,green,551829
what is the color of the horses,brown,162250
what is the color of the cat,white,268227
what is the color of the light,red,377301
what is the color of the toilet,yellow,547542
what is the color of the field,green,558551
what is the color of the pillow,blue,20475
what is the color of the dog,black,176500
what is the color of the streetlights,yellow,194461
what is the color of the herbs,green,313002
what is the color of the stick,black,68237
what is the color of the cloud,gray,208974
what is the color of the shirt,red,426085
what is the color of the jackets,black,477836
what is the color of the signs,blue,145411
what is the color of the peppers,green,421346
what is the color of the truck,orange,97213
what is the color of the frizbee,green,48825
what is the color of the motorcycle,red,496274
what is the color of the flowers,yellow,116270
what is the color of the flowers,yellow,351966
what is the color of the thing,red,438694
what is the color of the broccoli,green,408048
what is the color of the table,white,268072
what is the color of the cub,brown,504280
what is the color of the umbrella,orange,386154
what is the color of the hydrant,yellow,8053
what is the color of the trunks,black,513214
what is the color of the bus,blue,315997
what is the color of the tie,black,21674
what is the color of the bedspread,red,438314
what is the color of the oven,white,577623
what is the color of the background,purple,175889
what is the color of the vase,white,325799
what is the color of the boat,white,557308
what is the color of the grass,green,530076
what is the color of the room,orange,276208
what is the color of the cat,orange,306671
what is the color of the cat,orange,263493
what is the color of the plate,white,104879
what is the color of the bear,brown,402970
what is the color of the hydrant,yellow,335411
what is the color of the car,red,517958
what is the color of the buses,red,86217
what is the color of the shirts,orange,289915
what is the color of the curtain,white,550126
what is the color of the cloth,purple,3272
what is the color of the bathroom,black,21622
what is the color of the plate,white,264320
what is the color of the skies,blue,76792
what is the color of the bathroom,yellow,88603
what is the color of the driving,white,274022
what is the color of the tv,black,258226
what is the color of the teddy,brown,192862
what is the color of the sky,blue,338850
what is the color of the buses,white,557272
what is the color of the cats,black,375194
what is the color of the cat,orange,206656
what is the color of the shirt,white,173282
what is the color of the plate,white,502529
what is the color of the sky,blue,405327
what is the color of the cabinets,black,294978
what is the color of the bananas,yellow,14034
what is the color of the frisbee,yellow,162828
what is the color of the fire,green,376811
what is the color of the horse,brown,330516
what is the color of the bananas,green,82438
what is the color of the piece,orange,203822
what is the color of the toy,yellow,30149
what is the color of the tie,orange,253470
what is the color of the bear,brown,99297
what is the color of the water,brown,439669
what is the color of the shoe,brown,79613
what is the color of the shirt,orange,575351
what is the color of the table,white,67647
what is the color of the flowers,red,176612
what is the color of the garage,gray,125377
what is the color of the appliances,white,324764
what is the color of the frisbee,purple,206636
what is the color of the hydrant,yellow,113504
what is the color of the leaves,orange,30429
what is the color of the fence,brown,564707
what is the color of the cat,black,81408
what is the color of the train,blue,168758
what is the color of the top,black,346250
what is the color of the bus,white,373653
what is the color of the bench,red,135459
what is the color of the tie,black,179170
what is the color of the frisbee,green,173631
what is the color of the sheep,white,532059
what is the color of the field,green,479990
what is the color of the bus,yellow,364206
what is the color of the field,green,385146
what is the color of the toilet,white,432226
what is the color of the sidewalk,yellow,145945
what is the color of the chair,red,572358
what is the color of the dog,brown,466020
what is the color of the tower,gray,432064
what is the color of the items,yellow,400039
what is the color of the field,green,191264
what is the color of the frisbee,red,211458
what is the color of the fire,yellow,208894
what is the color of the forest,green,244096
what is the color of the image,white,246503
what is the color of the van,green,547449
what is the color of the something,gray,469035
what is the color of the rides,blue,69081
what is the color of the bears,brown,443308
what is the color of the wall,blue,500162
what is the color of the slices,orange,319688
what is the color of the pillow,black,101895
what is the color of the dog,brown,22462
what is the color of the horse,white,123764
what is the color of the glasses,black,250910
what is the color of the object,orange,244928
what is the color of the building,red,362919
what is the color of the dog,brown,355603
what is the color of the benches,red,189330
what is the color of the grass,green,141994
what is the color of the plate,white,259677
what is the color of the motorcycle,yellow,239915
what is the color of the bag,orange,327328
what is the color of the bird,brown,237098
what is the color of the cows,brown,336682
what is the color of the chair,black,46927
what is the color of the cat,gray,577884
what is the color of the eyes,yellow,233379
what is the color of the bench,white,62392
what is the color of the pizza,black,581153
what is the color of the top,blue,504917
what is the color of the frisbee,blue,358650
what is the color of the ribbon,yellow,464809
what is the color of the area,green,314647
what is the color of the decorations,brown,233539
what is the color of the apples,green,525342
what is the color of the vehicle,white,175500
what is the color of the teddy,brown,298985
what is the color of the plate,blue,57395
what is the color of the shoe,green,81311
what is the color of the slope,black,552417
what is the color of the storefront,blue,467318
what is the color of the kite,blue,415589
what is the color of the cake,white,361394
what is the color of the walled,white,98304
what is the color of the computer,white,136088
what is the color of the train,yellow,42156
what is the color of the bear,brown,86412
what is the color of the sign,red,382418
what is the color of the horse,white,31376
what is the color of the couch,brown,465670
what is the color of the hydrant,blue,327549
what is the color of the string,red,331520
what is the color of the car,gray,373898
what is the color of the flower,white,463969
what is the color of the bus,red,220686
what is the color of the bedspread,white,381047
what is the color of the bear,brown,519911
what is the color of the horse,black,459234
what is the color of the wall,gray,434183
what is the color of the car,black,190360
what is the color of the couch,brown,362500
what is the color of the skies,blue,96154
what is the color of the bicycle,green,194643
what is the color of the sandals,red,470632
what is the color of the face,orange,38896
what is the color of the horse,brown,402362
what is the color of the firetrucks,red,542541
what is the color of the train,red,75902
what is the color of the umbrellas,red,38226
what is the color of the cabinets,white,533255
what is the color of the flowers,red,139333
what is the color of the field,green,205023
what is the color of the refrigerator,black,485161
what is the color of the toilet,white,362668
what is the color of the hydrant,blue,347878
what is the color of the refrigerator,gray,334938
what is the color of the vehicle,red,470028
what is the color of the bear,brown,360367
what is the color of the sky,blue,565641
what is the color of the birds,green,47857
what is the color of the hat,red,479391
what is the color of the hydrant,green,523691
what is the color of the cow,black,424138
what is the color of the shorts,blue,517941
what is the color of the floatie,yellow,480022
what is the color of the toilet,white,242142
what is the color of the court,blue,278494
what is the color of the frisbee,yellow,203107
what is the color of the huddle,brown,435653
what is the color of the chair,orange,569550
what is the color of the sign,blue,419656
what is the color of the floor,gray,207686
what is the color of the grizzly,brown,161937
what is the color of the car,blue,150641
what is the color of the light,green,80739
what is the color of the table,brown,331249
what is the color of the hair,black,429806
what is the color of the daisies,purple,222056
what is the color of the umbrella,yellow,10743
what is the color of the liquid,blue,290566
what is the color of the sign,blue,86831
what is the color of the skis,yellow,406445
what is the color of the field,green,28184
what is the color of the shirt,white,144036
what is the color of the chair,blue,13158
what is the color of the controllers,white,108187
what is the color of the field,green,292387
what is the color of the dog,white,185232
what is the color of the frame,red,419656
what is the color of the boat,yellow,209106
what is the color of the train,blue,263770
what is the color of the kitten,orange,55630
what is the color of the church,white,292907
what is the color of the shirt,black,497244
what is the color of the pole,yellow,553184
what is the color of the truck,white,194676
what is the color of the bananas,green,400612
what is the color of the bus,red,507603
what is the color of the sign,red,69087
what is the color of the faces,black,167342
what is the color of the flowers,purple,156326
what is the color of the jet,gray,249259
what is the color of the curtain,blue,352143
what is the color of the building,white,246139
what is the color of the tie,blue,261051
what is the color of the wii,red,245590
what is the color of the bear,black,309660
what is the color of the cat,gray,271595
what is the color of the umbrella,blue,372833
what is the color of the plate,white,473604
what is the color of the blazer,gray,385555
what is the color of the toy,blue,318168
what is the color of the plate,white,482671
what is the color of the sands,gray,327176
what is the color of the trucks,green,283530
what is the color of the bear,black,492037
what is the color of the plate,white,364159
what is the color of the room,orange,138910
what is the color of the field,green,314189
what is the color of the hat,black,79873
what is the color of the bushes,green,556088
what is the color of the eyes,yellow,498988
what is the color of the business,yellow,530282
what is the color of the truck,gray,257162
what is the color of the wedges,orange,548958
what is the color of the park,green,43232
what is the color of the parrot,red,80404
what is the color of the fire,red,134188
what is the color of the wings,orange,297066
what is the color of the polish,yellow,294214
what is the color of the horse,brown,521301
what is the color of the headband,black,357349
what is the color of the peppers,green,210680
what is the color of the sauce,yellow,222983
what is the color of the field,green,237715
what is the color of the chair,black,470711
what is the color of the spots,brown,56784
what is the color of the train,yellow,369633
what is the color of the cat,yellow,230224
what is the color of the toilet,blue,427163
what is the color of the truck,white,406514
what is the color of the bus,blue,433232
what is the color of the surfboard,yellow,501957
what is the color of the tie,red,282485
what is the color of the bear,brown,549685
what is the color of the bananas,green,568440
what is the color of the sofa,brown,425914
what is the color of the vase,orange,312430
what is the color of the elephant,gray,344672
what is the color of the umbrellas,black,69283
what is the color of the donut,white,482037
what is the color of the skateboard,yellow,221293
what is the color of the bear,brown,191686
what is the color of the computer,white,211844
what is the color of the fire,red,539675
what is the color of the laptop,gray,26733
what is the color of the tail,orange,228318
what is the color of the grass,green,416684
what is the color of the laptop,gray,477233
what is the color of the bottle,green,379357
what is the color of the horse,brown,64816
what is the color of the bus,blue,226505
what is the color of the decker,purple,159567
what is the color of the field,green,72592
what is the color of the bus,orange,425590
what is the color of the pipe,orange,103058
what is the color of the counter,black,531948
what is the color of the stands,gray,54706
what is the color of the jersey,black,65209
what is the color of the shirts,blue,425208
what is the color of the hair,black,105877
what is the color of the car,red,106072
what is the color of the chair,brown,103940
what is the color of the dog,white,121931
what is the color of the horse,brown,456147
what is the color of the horse,brown,414888
what is the color of the plate,brown,284383
what is the color of the flower,purple,238768
what is the color of the plate,blue,306288
what is the color of the rock,gray,265982
what is the color of the fire,white,395397
what is the color of the shirt,white,276559
what is the color of the jacket,black,264758
what is the color of the field,green,232524
what is the color of the plants,green,465220
what is the color of the shirt,gray,293713
what is the color of the horse,brown,398952
what is the color of the pillar,green,493841
what is the color of the image,white,14619
what is the color of the vase,gray,341198
what is the color of the wings,yellow,216036
what is the color of the field,green,531266
what is the color of the light,red,363885
what is the color of the bathroom,white,393291
what is the color of the station,red,166920
what is the color of the dog,brown,456653
what is the color of the suitcase,black,438448
what is the color of the suit,black,559184
what is the color of the plays,black,439071
what is the color of the horses,brown,501710
what is the color of the gate,blue,27055
what is the color of the shirt,gray,66909
what is the color of the sweater,gray,171103
what is the color of the vase,yellow,318990
what is the color of the bowl,white,74002
what is the color of the horses,brown,453231
what is the color of the tower,white,77563
what is the color of the one,white,361685
what is the color of the sign,yellow,83454
what is the color of the rug,white,159923
what is the color of the bike,black,483757
what is the color of the tv,gray,256214
what is the color of the juice,orange,44569
what is the color of the surfboard,white,512173
what is the color of the jacket,black,340282
what is the color of the cat,gray,562015
what is the color of the robe,yellow,239417
what is the color of the shorts,blue,15002
what is the color of the suv,gray,272040
what is the color of the features,black,342709
what is the color of the toothbrush,blue,139275
what is the color of the frisbee,orange,247072
what is the color of the linens,white,462353
what is the color of the freezer,white,95095
what is the color of the t-shirt,gray,255988
what is the color of the sheep,white,405055
what is the color of the tomatoes,orange,81323
what is the color of the couch,gray,33057
what is the color of the sheep,brown,481856
what is the color of the beans,green,322625
what is the color of the animal,black,335092
what is the color of the truck,red,69393
what is the color of the sofa,yellow,293328
what is the color of the chair,red,338954
what is the color of the pasture,green,103846
what is the color of the umbrella,purple,7642
what is the color of the dog,gray,21514
what is the color of the hoodie,purple,268739
what is the color of the cat,orange,286141
what is the color of the frisbee,green,368435
what is the color of the toy,red,260969
what is the color of the mask,red,191931
what is the color of the wall,orange,43780
what is the color of the sky,blue,263333
what is the color of the umbrella,red,535528
what is the color of the bus,black,560997
what is the color of the dolly,red,256731
what is the color of the vegetables,green,260347
what is the color of the field,green,423842
what is the color of the flowers,yellow,201273
what is the color of the accents,blue,152038
what is the color of the hydrant,yellow,390288
what is the color of the wall,brown,330808
what is the color of the horse,brown,284001
what is the color of the bananas,green,176758
what is the color of the cat,gray,429460
what is the color of the dog,brown,477920
what is the color of the table,black,267504
what is the color of the plate,white,484171
what is the color of the grass,black,514204
what is the color of the stop,red,391436
what is the color of the ballon,orange,561324
what is the color of the dog,black,314714
what is the color of the bath,white,263311
what is the color of the wheels,red,276950
what is the color of the elephant,gray,178239
what is the color of the bear,black,344075
what is the color of the field,green,461524
what is the color of the sky,gray,135316
what is the color of the baseball,white,114249
what is the color of the sign,blue,548153
what is the color of the bus,red,411108
what is the color of the signs,green,452821
what is the color of the sky,blue,382681
what is the color of the train,red,48141
what is the color of the motorcycle,blue,574739
what is the color of the hedge,green,358384
what is the color of the bed,orange,426388
what is the color of the dog,white,377983
what is the color of the bit,green,468623
what is the color of the tree,green,237443
what is the color of the showing,red,404377
what is the color of the wall,black,494383
what is the color of the sky,blue,52394
what is the color of the bench,green,566835
what is the color of the beak,red,305315
what is the color of the car,black,271395
what is the color of the cat,gray,463883
what is the color of the clock,brown,284686
what is the color of the beak,orange,83566
what is the color of the harness,purple,305690
what is the color of the vase,green,505597
what is the color of the yarn,blue,15809
what is the color of the shirt,green,353086
what is the color of the fire,yellow,398070
what is the color of the boat,yellow,400275
what is the color of the keyboard,white,9069
what is the color of the jacket,white,562593
what is the color of the skies,blue,561524
what is the color of the cat,black,579667
what is the color of the ocean,blue,65901
what is the color of the wagon,orange,481634
what is the color of the motorcycle,red,428065
what is the color of the glass,white,159525
what is the color of the suit,gray,237044
what is the color of the tongue,black,180418
what is the color of the hair,blue,338281
what is the color of the court,purple,361930
what is the color of the court,green,42418
what is the color of the train,red,101687
what is the color of the motorcycle,green,4360
what is the color of the plate,white,577948
what is the color of the dress,yellow,5715
what is the color of the flowers,purple,357132
what is the color of the vegetation,green,382435
what is the color of the flowers,purple,264797
what is the color of the chair,purple,281029
what is the color of the plate,white,292152
what is the color of the hydrant,white,84821
what is the color of the suit,white,479141
what is the color of the toilet,white,439241
what is the color of the eyes,yellow,138604
what is the color of the skiing,yellow,480208
what is the color of the doughnut,brown,225100
what is the color of the dog,black,546261
what is the color of the tie,black,378846
what is the color of the toilet,yellow,86908
what is the color of the book,yellow,47944
what is the color of the towering,white,549650
what is the color of the juice,orange,41818
what is the color of the cat,orange,184116
what is the color of the brissles,blue,411931
what is the color of the swings,white,413354
what is the color of the flowers,purple,318223
what is the color of the vest,yellow,56432
what is the color of the goat,gray,551832
what is the color of the dog,brown,105282
what is the color of the bear,black,461560
what is the color of the frisbee,blue,159423
what is the color of the sofa,orange,457408
what is the color of the motorbike,green,414647
what is the color of the sweater,black,518966
what is the color of the banana,yellow,138315
what is the color of the motorcycle,yellow,239915
what is the color of the trains,white,426510
what is the color of the afghan,purple,117637
what is the color of the dog,white,71964
what is the color of the boy,black,527834
what is the color of the inside,gray,118480
what is the color of the items,green,467198
what is the color of the signs,yellow,125230
what is the color of the sheep,white,333267
what is the color of the bus,red,111330
what is the color of the bear,black,571553
what is the color of the cat,gray,234293
what is the color of the signs,green,231840
what is the color of the pot,gray,516300
what is the color of the bus,green,79628
what is the color of the clock,white,334491
what is the color of the field,green,362346
what is the color of the cat,gray,106269
what is the color of the stuff,brown,479720
what is the color of the shirt,red,533222
what is the color of the shirt,orange,436394
what is the color of the cat,black,439779
what is the color of the bear,black,182316
what is the color of the field,green,447108
what is the color of the field,green,291755
what is the color of the motorcycle,red,130553
what is the color of the cattle,black,297465
what is the color of the frisbee,yellow,280847
what is the color of the dog,black,407196
what is the color of the truck,red,195225
what is the color of the pants,green,348076
what is the color of the couch,red,24204
what is the color of the cow,brown,250708
what is the color of the field,green,440246
what is the color of the motorcycle,blue,174911
what is the color of the hydrant,yellow,444636
what is the color of the boat,green,463655
what is the color of the train,red,291290
what is the color of the jacket,red,146436
what is the color of the fence,white,313983
what is the color of the beans,green,157926
what is the color of the cats,gray,404266
what is the color of the cat,black,99314
what is the color of the curtain,orange,195368
what is the color of the hat,black,458960
what is the color of the feet,white,333280
what is the color of the toilet,white,94485
what is the color of the gowns,purple,296233
what is the color of the tag,green,445815
what is the color of the onions,purple,319295
what is the color of the shirt,green,481894
what is the color of the kitchen,yellow,195927
what is the color of the pug,black,383658
what is the color of the bus,red,576012
what is the color of the bears,brown,551434
what is the color of the covering,green,269325
what is the color of the branch,green,511014
what is the color of the horse,brown,245235
what is the color of the apple,yellow,282583
what is the color of the shirt,purple,245235
what is the color of the toilet,white,200500
what is the color of the dog,white,577807
what is the color of the suitcase,brown,229680
what is the color of the stop,red,465266
what is the color of the bus,red,22440
what is the color of the traffic,green,165707
what is the color of the cushion,gray,481565
what is the color of the leaf,green,327738
what is the color of the top,white,271789
what is the color of the pole,orange,380714
what is the color of the coat,gray,96881
what is the color of the cat,orange,492137
what is the color of the cow,brown,447684
what is the color of the table,gray,91952
what is the color of the bathroom,blue,85904
what is the color of the bus,yellow,432932
what is the color of the top,gray,483425
what is the color of the frisbee,green,489762
what is the color of the toilet,brown,250720
what is the color of the horses,gray,7583
what is the color of the spread,orange,438314
what is the color of the couch,brown,380957
what is the color of the horse,brown,472841
what is the color of the plate,white,421298
what is the color of the light,green,237685
what is the color of the umbrella,yellow,222245
what is the color of the engine,red,15876
what is the color of the grass,green,129914
what is the color of the ornament,black,69051
what is the color of the teddy,brown,380420
what is the color of the horse,brown,142428
what is the color of the jacket,blue,390291
what is the color of the hydrant,red,77533
what is the color of the rugs,blue,247034
what is the color of the bike,yellow,456201
what is the color of the horse,brown,27739
what is the color of the bananas,yellow,317474
what is the color of the grass,green,318763
what is the color of the frisbee,yellow,59146
what is the color of the wall,purple,412563
what is the color of the sky,yellow,394359
what is the color of the grass,green,242695
what is the color of the walls,green,139970
what is the color of the grass,gray,147276
what is the color of the tie,blue,323646
what is the color of the sign,yellow,375096
what is the color of the umbrella,yellow,457016
what is the color of the lid,brown,80339
what is the color of the sky,blue,387546
what is the color of the bathroom,white,202784
what is the color of the teddy,green,32516
what is the color of the bath,white,272072
what is the color of the outside,green,465360
what is the color of the sign,red,311568
what is the color of the fest,orange,565546
what is the color of the trees,green,251264
what is the color of the roses,yellow,256189
what is the color of the laptop,black,163829
what is the color of the bookshelf,white,202066
what is the color of the frisbee,yellow,122493
what is the color of the field,green,90675
what is the color of the minivan,blue,292977
what is the color of the blanket,white,306671
what is the color of the bus,red,518859
what is the color of the fire,yellow,125503
what is the color of the bears,brown,115681
what is the color of the flower,purple,292982
what is the color of the pair,black,531076
what is the color of the cows,black,367907
what is the color of the train,black,420485
what is the color of the flowers,purple,536008
what is the color of the bathroom,brown,392537
what is the color of the bus,yellow,395314
what is the color of the horse,brown,195420
what is the color of the bear,black,307016
what is the color of the dumpster,blue,462192
what is the color of the wall,green,299974
what is the color of the cows,brown,339757
what is the color of the floor,brown,39846
what is the color of the landing,black,151678
what is the color of the bus,green,83691
what is the color of the buses,yellow,509899
what is the color of the sky,blue,21089
what is the color of the plate,green,186268
what is the color of the parrot,green,369521
what is the color of the bedroom,white,230109
what is the color of the heels,red,303047
what is the color of the bat,black,145631
what is the color of the vegetables,green,12488
what is the color of the boat,green,463655
what is the color of the woman,white,101215
what is the color of the cat,black,326313
what is the color of the tree,white,482064
what is the color of the meter,black,339089
what is the color of the photograph,white,535660
what is the color of the cows,gray,498679
what is the color of the dog,black,39669
what is the color of the umbrella,red,248831
what is the color of the pants,black,501013
what is the color of the field,green,243818
what is the color of the animal,black,105134
what is the color of the cat,black,88082
what is the color of the truck,yellow,376084
what is the color of the mirror,black,463591
what is the color of the peppers,green,494199
what is the color of the motorcycle,green,516110
what is the color of the train,blue,108680
what is the color of the t-shirt,gray,68617
what is the color of the top,red,380742
what is the color of the fabric,gray,341049
what is the color of the sign,yellow,411253
what is the color of the train,yellow,69654
what is the color of the bush,green,147843
what is the color of the suit,black,537770
what is the color of the teddy,blue,404270
what is the color of the bowl,blue,192780
what is the color of the frisbee,white,542658
what is the color of the walking,brown,528882
what is the color of the van,blue,112114
what is the color of the post,green,108259
what is the color of the hairdryer,black,106229
what is the color of the horse,brown,121047
what is the color of the bus,white,260679
what is the color of the plate,white,376946
what is the color of the frame,red,559221
what is the color of the lawn,green,3514
what is the color of the grass,yellow,139702
what is the color of the bar,white,452746
what is the color of the shirt,blue,56599
what is the color of the train,red,43776
what is the color of the bananas,green,113009
what is the color of the sweaters,red,509049
what is the color of the water,brown,425988
what is the color of the plate,blue,550410
what is the color of the bed,white,145891
what is the color of the plate,white,175116
what is the color of the snow,white,231134
what is the color of the bus,blue,8836
what is the color of the cat,black,476011
what is the color of the plants,yellow,456771
what is the color of the building,red,9465
what is the color of the motorcycle,green,454745
what is the color of the shoes,green,473411
what is the color of the vehicle,blue,203652
what is the color of the stamen,yellow,319612
what is the color of the dog,white,321567
what is the color of the bus,black,560997
what is the color of the table,brown,138342
what is the color of the cow,black,173073
what is the color of the stripe,orange,469595
what is the color of the boat,yellow,400275
what is the color of the truck,white,557023
what is the color of the box,white,238562
what is the color of the dog,gray,192516
what is the color of the pants,gray,375282
what is the color of the plate,white,109314
what is the color of the kite,yellow,547439
what is the color of the bus,yellow,399540
what is the color of the ocean,blue,173367
what is the color of the sky,blue,109363
what is the color of the flowers,yellow,234452
what is the color of the luggage,gray,278229
what is the color of the building,red,35456
what is the color of the field,green,170579
what is the color of the plate,white,419052
what is the color of the cupboard,white,257923
what is the color of the flowers,white,425037
what is the color of the collar,purple,363031
what is the color of the background,white,192256
what is the color of the dog,white,508531
what is the color of the wall,white,357272
what is the color of the bird,yellow,173864
what is the color of the shirt,green,33991
what is the color of the umbrella,black,569353
what is the color of the plate,white,165741
what is the color of the car,blue,14375
what is the color of the bowl,brown,55630
what is the color of the sky,blue,69401
what is the color of the trains,yellow,132412
what is the color of the plate,white,53255
what is the color of the shirt,blue,2703
what is the color of the dog,brown,29189
what is the color of the water,blue,224371
what is the color of the bus,green,83219
what is the color of the beans,purple,204969
what is the color of the traffic,green,413115
what is the color of the shirt,white,163283
what is the color of the plate,white,512769
what is the color of the teddy,brown,288846
what is the color of the jacket,purple,169779
what is the color of the room,orange,108499
what is the color of the bananas,green,317292
what is the color of the signs,red,468159
what is the color of the jacket,yellow,15062
what is the color of the tie,gray,960
what is the color of the furniture,green,193529
what is the color of the sign,red,533864
what is the color of the tops,black,31798
what is the color of the flowers,green,205934
what is the color of the crib,white,239757
what is the color of the forest,green,134590
what is the color of the bag,red,20720
what is the color of the sky,blue,319938
what is the color of the tires,black,430395
what is the color of the spot,blue,99165
what is the color of the bathroom,white,365553
what is the color of the couch,gray,188688
what is the color of the dog,brown,116503
what is the color of the woman,white,114945
what is the color of the plate,white,425550
what is the color of the sign,red,334400
what is the color of the dog,brown,25854
what is the color of the suitcase,red,465695
what is the color of the ties,black,110761
what is the color of the sky,blue,277055
what is the color of the cloud,blue,52498
what is the color of the collar,purple,379226
what is the color of the train,red,527364
what is the color of the bus,yellow,109509
what is the color of the flowers,yellow,377772
what is the color of the cows,white,72905
what is the color of the bathroom,white,338629
what is the color of the drawers,white,119207
what is the color of the suitcase,blue,34343
what is the color of the hair,gray,327369
what is the color of the cow,brown,423455
what is the color of the vase,purple,418808
what is the color of the frisbee,red,231126
what is the color of the curtains,brown,401458
what is the color of the plate,white,177306
what is the color of the shoes,black,21991
what is the color of the pants,black,361139
what is the color of the bed,white,103219
what is the color of the wilderness,green,63777
what is the color of the photo,white,200988
what is the color of the truck,yellow,533799
what is the color of the tusks,white,122560
what is the color of the cat,white,119171
what is the color of the bus,red,542779
what is the color of the body,yellow,271418
what is the color of the walls,orange,188511
what is the color of the stop,red,46786
what is the color of the horses,brown,384691
what is the color of the cat,gray,316871
what is the color of the cup,white,429559
what is the color of the plate,orange,342724
what is the color of the water,blue,208433
what is the color of the vest,yellow,529208
what is the color of the dog,black,103219
what is the color of the onions,purple,209449
what is the color of the driving,blue,264797
what is the color of the cow,brown,60599
what is the color of the airplane,white,549404
what is the color of the tiles,blue,168480
what is the color of the sky,gray,213536
what is the color of the cow,brown,23908
what is the color of the refrigerator,red,72637
what is the color of the surfboard,red,175470
what is the color of the umbrella,red,261800
what is the color of the bus,blue,28952
what is the color of the cat,gray,541109
what is the color of the book,black,397044
what is the color of the bears,brown,452783
what is the color of the field,green,294008
what is the color of the apples,green,89978
what is the color of the frisbee,orange,309168
what is the color of the knife,green,169732
what is the color of the dogs,brown,560909
what is the color of the horse,brown,135129
what is the color of the sky,gray,564073
what is the color of the bowl,white,86285
what is the color of the light,green,442345
what is the color of the slices,orange,99388
what is the color of the sign,red,181631
what is the color of the dogs,black,335955
what is the color of the surface,blue,65755
what is the color of the dog,white,555743
what is the color of the mirrors,yellow,350681
what is the color of the cows,brown,312446
what is the color of the fire,green,79069
what is the color of the blanket,blue,104454
what is the color of the bus,white,331524
what is the color of the board,yellow,357228
what is the color of the hydrant,yellow,97194
what is the color of the ans,yellow,463430
what is the color of the couches,blue,10346
what is the color of the sign,green,105252
