question,answer,id
how many giraffes is eating leaves off cut tree tops,three,191005
how many boats are headed towards the waterfall,four,166179
how many identical trains are parked at the loading station,two,519165
how many horses is running together in an enclosure,three,384691
how many giraffes in a green field next to a fallen tree branch,three,261281
how many zebras are grazing in the dead grass,two,100318
how many single goats walks over rocks and boulders,one,126210
how many men who are looking at the passenger jet,two,100124
how many people practicing tennis on a clay tennis court,seven,114705
how many armed blond woman stretches with the badminton racket,one,20987
how many snowboarders jump off the snow covered ramp,five,84670
how many large horses eating grass next to each other,two,225330
how many women in blue jackets and three white and black sheep,two,324591
how many people is playing on a wii in a living room,two,320472
how many people in a grassy field is flying a large kite,two,63022
how many ear does the person cover while listening into a phone on the other,one,89227
how many horses grazing on the grass near a mountain,six,183231
how many doughnuts with colorful sprinkles in a plastic case,four,244846
how many little kids all bent down with the baseball gloves on,three,406224
how many lap tops are there on the table,two,499364
how many brown vases have arranged sticks in them,five,346547
how many people skiing on a large plain of packed snow,three,168451
how many kites of different colors is flying at the same height over an empty field,six,482201
how many beds is sitting in a bedroom on top of a hard wood floor,two,103386
how many children are ready to ride their boats,seven,441327
how many men is standing on grass in front of a plane shaking hands,two,305954
how many elephants walk through the grassy area with a tree in the background,two,466856
how many runs do i hope over those cows that are crossing the street,one,230680
how many people is wearing helmets and cycling suits ride a large motorcycle with a storage compartment behind it,two,388923
how many giraffe standing in front of a sunset,four,517879
how many guys dressed in the same clothes but different colors are entertaining,two,256540
how many women cutting/serving birthday cake at a restaurant,two,61478
how many men stand on the stairway of a building,three,566612
how many people is holding tennis racquets pose on a tennis court,five,472393
the street that has how many lane for traffic and two lanes for parking,one,33687
how many layer display case filled with ripe and unripe bananas,four,412390
the large group of men drinking beer while how many man is on his phone,one,339248
how many adults is enjoying wine around the dinner table,five,370234
how many small kids is sitting on a bench,three,94837
the street sign stating that the road is how many way beneath a blue sky,one,65916
how many men is cutting into a cake in the shape of a large boat,two,413716
how many motorcycles are parked next to each other in a parking lot,three,270574
how many giraffes are there standing around by the trees,five,99892
how many skater does the skate park have in green walking a wall and another one in black riding his skateboard and a light is in the background along with some mountains and a iron fence,one,209971
how many sheep standing in a grassy field,six,140729
how many dozen well decorated cupcakes on a tray,one,255203
how many umbrellas is lying down a beach during the day,four,51156
how many zebras in a zoo is walking about on the packed earth,two,417844
"how many signs are there that say museen philharmonie , zoobrucke ebertplatz , hbf , rheinbrucken , neumark and dom/rhein",seven,140130
how many people with kites in the sky is forming a circle,nine,32906
"how many people with ski 's , one holding out ski poles sitting on the other 's shoulders",two,208723
how many wheel drive pickup truck with dual rear wheel.s,four,535526
how many girls smile as they look down into a computer,three,512951
how many people kissing on the bench near the water,two,118019
"how many toy felt carrots , a banana and an egg on a table",three,82041
how many food vending trucks with patrons buying food,three,509483
how many seagulls are standing in the line on a large logs in the middle of the sea,four,420606
"how many plastic containers full of mixed vegetables , including broccoli",six,459463
how many giraffes standing next to each other in front of trees,two,452341
how many photos of girls is making faces at camera,three,545731
how many people is preparing to fly a kite out on an open beach,two,556060
how many little kids each in one bed of a triple decker bunk bed,three,272632
how many car at the traffic stop at night,one,274585
how many baseball player is trying to tag another player at a base,one,482731
how many men that are sitting in the back of a vehicle,three,74156
how many steam engines are side by side on the tracks,two,222441
how many bowl has fruit as another is filled with chicken and vegetables,one,540342
how many way '' street sign is pointing to the right,one,65916
how many women are peeling the bowl of apples while seated,two,343009
how many women sit on the bench with cats,two,464166
how many giraffe stand next to the chain linked fence,three,226961
how many people is sitting at a table with laptop computers and beverage glasses,four,180778
how many orange cats is sitting on a window sill,two,112671
how many lilies are on display in a vase,three,12098
how many people on standing surfboards paddling near cliffs,six,264636
how many adults is helping two kids play on a wii,two,178410
how many cows stand on the grassy area while the blue sky is dotted with clouds,five,132887
how many red double decked buses is pulling around the corner,two,317460
how many cows is walking down the road next to some buildings,two,308468
how many soccer plays approach the ball as a referee looks on,three,385795
how many images show different areas after snowfall,four,465195
how many giraffes in the wild running through a grassy plain,three,199410
how many birds sit on the backs of two chairs that are around a table,two,494552
how many people on a boat with a swan is floating next to it,three,527173
how many bowl is full of fruit and the other meat and vegetables,one,540342
how many young people are snowboarding near each other,four,111873
how many people is wearing skis standing on a snow bank,two,465354
how many men gather around the boat in the water,four,119379
how many male tennis players meeting at the net for a high five,two,413874
how many traffic directional signs mounted on two poles,seven,316447
how many jets that are flying in formation together,three,377244
how many motorcycles sit in front of barber vintage motorsports museum,five,472549
how many identical triangle shaped clocks with many numbers,two,390365
how many trucks are on sale and are being displayed for the potential buyers,two,136663
how many way stop sign is approached at night time,one,276545
how many people standing next to a skate ramp,two,440726
how many pelicans are there kept in a pen,four,455405
how many men are posing for the picture on a ski slope,three,536855
how many street names does the street sign have on it,four,555549
how many pieces of a sandwich are on the plate,two,296698
how many boys with surf boards stand on a beach,two,503599
how many women are preparing various dishes in the kitchen,three,301431
how many people with a dog in the snow,six,348609
how many zebras are grazing and standing in the field,nine,409889
how many boys play with a soccer ball on a green lawn,two,547859
how many cows standing in a an empty field with grass,two,12475
the woman stands near a table with wine bottles on it as how many other people sit in chairs in a wallpapered room,three,494622
how many zebras standing next to each other in the grass field,two,523577
how many people is walking down a cobble stone path near a white and blue building,five,247726
how many bears in water with grassy area in background,three,322553
how many donuts is sitting on a bag on a table,two,16836
how many polar bears are sitting on some rocks eating,two,362498
how many girls is playing a racing game on a game system,two,462037
"how many birdohouses lined up in the courtyard on a sunny day ,",six,334981
how many lonely train car is riding down the train tracks,one,36776
how many red motorcycles line up in the row,ten,168338
how many men in suits walk next to each other,three,542442
how many people shaving letters on the side of a goat,two,216980
how many pieces of cheese bread are on a plate,three,83159
how many wooden benches is sitting up against a building,two,512625
how many laptop computers with the same image on screen,three,344073
how many women standing in front of a line of surfboards,three,319822
how many women are playing ultimate frisbee on a grassy field,four,193540
how many dogs take the nap on a couch,two,163045
how many school buses are lined up in the parking lot,five,4032
how many people is engaging in a video game,four,84128
how many similar salad lunches dished in plastic containers,four,178763
how many boxes of pizza sit outside on the lawn,two,327132
how many kids is there in two suit cases,two,377339
how many elephants do the trick together in a circus,five,219169
how many cat eats in the background while another stares ahead,one,223932
how many suitcase of varying size and color on a tile floor,three,526029
how many young people play against each other at wii boxing,two,329587
how many people standing near elephants behind a wall,three,120926
how many elephant is there walking outside by himself,one,370562
how many boys are running after the soccer ball,two,142981
how many people is laying on top of each other in a bed,two,237281
how many antique motorcycles in nice shape parked near a fence,two,106688
how many suit cases of different sizes next to each other,three,59385
how many old microwaves lie on the floor next to a trashcan,three,326445
"the man using how many laptop per child computer , while another man uses a standard desktop computer",one,356569
how many person standing at the counter of an empty restaurant,one,232670
how many glasses of wine on a se white diningt table,three,419085
how many boats on water with a grassy area in background,three,429143
how many parking meters next to a sign on the side of the road,two,47451
how many people is riding on two elephants through the jungle,four,214699
how many person is leaning far off their horse to grab a ball during a game being played by several people each on a horse,one,238667
how many guys are sitting on the bench in front of a building,four,353938
how many giraffes standing by a tree in the sand,two,127540
how many men on a carriage is being drawn by a horse,two,268804
how many different types are there of teddy bears lined up on a couch,five,422270
how many disconnected bathroom sinks on the floor of a gray room,two,203143
how many lady is sitting on the motorcycle and two ladies standing by it,one,198785
how many calves is laying down in a pasture of grass,two,496439
how many surfers does the black and white photo show with their boards,five,395520
how many people walking in the snow up to a cabin,three,237513
how many zebra is laying down and another zebra is standing up,one,129059
the messenger bag lies on a bench while how many cyclists ride by a path,two,385858
how many single biker seems to be leading the group down the road,one,42479
how many horse lies on the beach while another walks,one,33649
how many cows is the lady walking through the town,three,118895
how many different televisions are the men able to watch simultaneously,four,496053
how many men are riding on the motorcycle together,two,226176
how many ladies is sitting together at a tale outside a restaurant,five,454171
how many men in athletic gear playing in a park,two,164081
how many skiers pose while on a snowy slope,three,328663
how many surfers are watching the fifth surf in choppy water,four,391686
how many man jumps his skateboard off a concrete block while another skates beside him,one,18605
how many elephants is walking together in a grassy plains area,three,171142
how many people in wet suits is carrying their surf boards,two,38922
how many birds on a blacktop with white lines,three,514955
how many double decker buses is travelling on a street through an intersection,three,457583
how many men with umbrellas is walking through a field,two,305732
how many way street with a number of traffic signs,one,283278
how many giraffes in an outdoor setting with one giraffe drooling,three,383991
how many different types of doughnuts sit in a box,six,391088
how many elephants on a grassy plain with nothing else around,two,538309
how many motorcyclists in a race turning left together,two,527082
how many pieces of luggage is sitting on the floor next to a stairway,two,567189
how many lone surfboard flipped when landing on the beach,one,334954
how many sheep standing on the farm near the low hay,two,326156
how many boy is skiing in the snow alone,one,571750
how many pictures have clocks and a picture frame,three,243823
how many giraffe is eating from the trough in their pen,three,415269
how many zebras grazing in the grass covered field,four,61867
how many men standing on the steps of a building,six,17954
how many furry goats is walking up a hilly trail,three,206397
"how many engine jet airplane in flight , gaining altitude",four,122573
how many passenger trains are stopped at the station to let passengers off,two,446199
how many men is sitting at a booth with their computers,two,478712
how many men pose with their tennis racquets on the court,four,435951
how many poster bed with floral bedding in a white wainscoted bedroom,four,476585
how many guys walking on a beach with a frisbee,two,68648
how many pigeons on the side walk munching on a thrown out breadstick,three,63017
how many man holds up the hair of another man,one,88653
how many giraffes walk in the row on sandy ground,four,174238
how many people are enjoying the game of tennis,three,349960
how many men is running on the grass after a soccer ball,three,105200
how many snowboarders on top of a ski slope on a partly cloudy day,six,348370
how many fruits lay on a plate and one is half eaten,two,566482
how many guys are in the kitchen together preparing some type of meal,three,394880
how many trains are there just sitting on the tracks,four,192831
"how many chairs does the dining room have at the table , and a hard wood floor",four,326719
how many men walking on the beach with their surfboards,two,10445
how many stages of a man is shaving his facial hair,four,199835
how many people in costume near a body of water,four,184215
how many elephants standing in the dirt with trees in the background,three,473651
how many different signs are posted on one pole,four,324580
how many birds with orange beaks are standing on a cement ledge,five,427868
how many people atop a ski trail ready to descend,four,259551
how many apples that are piled on top of each other,four,24877
how many bottles of various types of alcohol on a kitchen counter with a couple appliances,four,2964
how many way intersection with a clock tower in the middle,four,466536
"how many skiers stand together on the slope , with trees in the background",two,222394
how many skiers move slowly and carefully along the snow-covered ground,three,276584
how many boys line up dressed in their baseball uniforms,three,84114
how many little birds in a row is looking at the water,three,523405
how many toothbrushes in a glass in front of a mirror,two,421944
how many people are on the white surf board water and sail boats,three,499639
how many horses is pulling a man on tractor over a farmland,six,209722
how many men loading garbage into a trash truck,two,49643
how many people riding on the back of an elephant,five,481667
how many chocolates is this on a plate with an orange in the background,four,46065
how many people walk closely on the beach carrying their surfboards,two,322972
"how many cow is laying down in the sand , with two more cattle standing behind it",one,470622
how many toy action figures looking into the microwave,two,103676
how many pillows does the bed have at the head of it,five,526227
how many people are there holding whine glasses taking a picture together,four,387075
how many pair of scissors has a string on it,one,517936
how many men are there sitting at a table eating food,two,526987
how many man stands on top of the train while another man stands on the platform,one,187720
the train pulling how many other car is riding past buildings,one,38614
how many people with game controls at a cubicle,two,218931
how many horses sit on dirt land with a road and trees around them,three,120734
how many bus is taking off on its daily schedule,six,145645
how many graphically striking zebras is showing their true colors,two,366956
"how many pair of legs with socks , another pair of bare legs",one,498938
how many zebras are drinking from the muddy pond,three,535284
how many young boys is using their mobile phones for different things,three,217276
how many ladies is sitting in the back of a car,two,175015
how many motorcycle parking meters are on the sidewalk,four,96339
how many pink umbrellas in a garden at twilight,four,454898
how many little league batters standing in front of a net,two,150614
how many large goats with prominent horns staring at something,five,570878
how many small boats in a body of water,three,409163
how many zebra is sitting and one is standing,one,493438
how many large birds are flying in the air,three,438091
how many giraffes is tall and has spotted blocks,two,528468
how many small giraffes standing in their exhibit next to the food pole,two,34531
how many old-fashioned airplanes is performing in an air show,three,310006
how many dogs that are sitting on the bench,three,219633
how many men is reaching high for a frisby out of the air,two,210604
how many giraffes are standing in the sandy enclosure near some buildings and trees,three,518215
how many girls playing wii with numjucks on a couch,two,408324
how many phones that are on top of a orange blanket,three,445906
how many children are looking at doughnuts on a plate,two,71716
how many steps does the skateboarder make a jump down,three,324496
how many deserts are on the small yellow plate,three,321173
how many chairs behind a very long piece of wood,six,181438
how many giraffes are standing together by the rocks,two,141659
how many way road sign mounted above the street sign,one,65916
how many elephants with one 's trunk in the other 's mouth,three,497642
how many surf boards is laying on a lawn near a sidewalk,five,319406
how many men are cutting the cake that is on the table,two,386419
how many people standing in snow with ski equipment,three,516198
how many men is looking at a projection screen in a room,two,574217
how many giraffe standing in a lush green wilderness,three,63777
how many suitcases that are lined up against the wall,three,526029
how many men in cowboy hats riding horses on the street,two,424254
how many slices of pizza is sitting on a white plate,two,317981
how many different views of a surfer is enjoying the water,five,93141
how many person is helping three others to put their skis on,one,6101
how many girls is using a hair dryer on an animal,two,524476
how many pickup rests in the center of a fenced in area ringed with mounds of snow while a second and matching pickup careens down a mound of dirty snow,one,307082
how many planes is flying straight down with white smoke trailing,four,506371
how many baby bottles sit on the kitchen counter,five,81042
how many women stand around the cake and smile,five,84211
how many people on skateboards one girl is being pulled by a dog,three,76937
how many sheep grazing in a pasture on a cloudy day,four,480588
how many shetland ponies are lined up next to the coral,three,544516
how many people holding wine glasses on top of a table,two,90569
how many meals are prepared in bento boxes to prepare a week 's lunch,four,545411
how many giraffes is looking over a large rocky structure in a grassy area,two,281562
how many young people are playing an interactive video game,two,326570
how many poster is the white bed in a white room,four,263456
how many different types are there of birds on a branch,two,104692
how many very similar toothbrushes grouped together in a silver cup,five,580851
how many tennis players greet one another while standing on opposite sides of the net,two,83254
how many canadian airplanes are parked on the tarmac,three,124622
how many halves of a sandwich and a small bag of chips are situated on a plate,two,249664
how many laptop computers side by side on a desk,two,73226
how many white farm animals is standing in the field with a man while others look on,five,296573
how many people dressed in animal costumes holding large suitcases,four,184215
"how many people in hats , four is covering their mouths , ride motorcycles",five,16346
how many ladies hold umbrellas taking cover near a bridge,two,210195
how many sheep on a pile of hay with a woman petting one,two,131197
how many friends walk down the street not pausing to crossing the street,three,532933
how many people on skis is standing on the snow together,five,420028
how many small stuffed animals propped up together with the smallest in the front,six,169502
how many adult sized giraffes grazing in a field,five,38310
how many books by different authors is laying on a bed,four,285477
how many people are sitting at the counter and drinking wine,three,156824
the sink that has how many mirrors above it,two,135125
how many people standing on a tennis court holding tennis rackets,two,406772
how many big wheels does the chair have on it,four,190393
how many zebras standing in tall grass with elephants in the background,three,505113
how many people standing under a sign near a traffic light,two,470937
how many pottery objects rest upon a rug and wooden stand,four,45282
how many small boys one on a tricycle and the other with a bat,two,9895
how many motorcycle parked along the busy street with traffic,two,276009
how many adults are paying attention to the baby,two,556709
how many pieces of fruit is sitting side by side with one being peeled,three,106379
how many people are paddle boarding in the ocean,six,501917
how many people take the break from skiing and snowboarding to take a picture,five,568810
how many pictures of a man with an arm tattoo is riding a skateboard,three,251009
how many zebras are there grazing on a grassy plain,four,549366
how many yellow fire hydrant sitting in the grass near a street sign by a gas station,one,477831
how many women are making intimidating faces and wielding tennis rackets,six,62029
how many people are seated at the table with three pizzas,five,312671
how many people with ski poles is coming down a snowy hill,two,200103
the cat that is on top of a small television and reaching how many paw down at an image on the screen,one,151609
how many giraffes in an enclosure around a tree,four,429407
how many horses stand in the distance in a pasture,four,319522
how many peeled carrots next with cut up squash and cut up carrots next to them,two,500190
how many zebras in the plains next to some trees,four,360617
how many zebras is standing together drinking from a water stream,three,222921
how many giraffes standing in a field beside a tree,five,16111
how many people that are on the backs of horses in the water,two,138805
how many white horses are pulling the carriage down the road,three,450592
how many pictures of a man that is changing a chair into a table,four,357036
how many adults is sitting at a table in the library with laptops,two,422336
how many dog is laying on the bed and a second dog sitting on the same bed,one,313950
how many men is sitting on a bed while holding laptop computers,two,279883
how many fire trucks in a row down a road,five,371603
how many zebras stand in the copse of small trees,five,82898
how many people are there in the ocean with surfboards,six,162215
how many motorcycles is making a turn on a motorcycle racing track,five,92336
how many brown cows in the field eating grass,four,22223
how many sheep is standing together with the man behind them with a cane,four,138618
how many cows that are standing in the grass,two,137706
how many giraffes at the base of a tree,three,240836
how many people is playing a wii game on a large television,four,335758
how many sheep in a grassy field with a rabbit nearby,two,201188
how many man is catching the frisbee while another watches in the background,one,438833
how many zebras in the foreground and wildebeests look around,three,563679
how many giraffes is bending over to eat to eat tree branches,three,388330
how many people is running after a soccer ball on a grass field,two,351451
how many boys are there playing with a flying disc,three,502756
how many men is driving a wagon pulled by two horses,two,444037
how many third of the slices of the pizza are gone,one,491636
how many children stand in front of a television while playing wii,two,230127
how many giraffes standing in the dirt next to trees,three,180271
how many polar bears rummage through the junk on a beach,three,158326
how many skiers pose on the snowy mountain slope,four,417219
how many sheep standing in grass next to a headstone with a lantern,four,414067
how many elephants near a water hole surrounded by grass,three,544215
how many cranes at a dock next to the ocean,four,481427
how many girls are there that are playing baseball,two,357799
how many vases full of flowers on a table,seven,122099
how many office people are wearing colorful ties and holding bottles of sauce,four,268516
how many cows interacting in the grassy field near trees,four,334779
how many cows on the road outside some stores,four,397461
how many laptops is sitting on a desk in front of a calendar,two,155177
how many men is praying while one man sits on his motorcycle,three,314257
how many white goats standing and eating in a green field,four,16935
how many young men in sunglasses on a sailboat,five,450832
"how many bench with sign above , no dogs allowed",one,377920
how many bench in a cleared out area in the woods,seven,227779
how many dogs are walking along the sand on the beach,three,353634
how many girl has an umbrella while the other walks in the rain,one,536920
how many pizzas rest on two boards used for taking them out of the oven,two,241369
how many people are sitting on unique seats with flowers,three,469495
how many men are seen eating something standing on the street,two,324316
how many giraffes in captivity look into a building,three,309241
how many frisbees is the guy holding and smiling,two,301403
how many people stand in the middle of a blue painted kitchen,three,188965
how many people walking on a snowy hill on a college campus,two,369140
how many people is sitting on a wooden bench eating plates of food,three,144388
how many giraffe is walking in front of another giraffe,one,508174
how many giraffes standing on grass outside in the sun,two,113077
how many man drives the machine over water while another hangs on the back,one,85252
how many elephants are walking together in their enclosure,four,42696
how many woman who are half dressed for an odd occasion,two,475533
how many pizzas is sitting next to veggies and dip with dessert,two,17153
how many airplanes is flying in a formation in the sky,six,83632
how many mountain goats are there each sitting on their own rock ledge,three,231601
how many women a male with a beard and a pizza,two,300239
how many men are there reaching for a frisbee,two,103252
how many green vegetables is the cat investigating on the floor,two,206387
how many cars is the modern train moving down the tracks has,six,580385
how many men on a subway is looking at their phones,three,448439
how many man is trying to keep another man from getting by him,one,128117
how many little goats is laying down beside each other,two,56978
how many men cross country skiing during an event,five,151352
how many zebras grazing in an outdoor zoo enclosure,four,411343
how many blonde children eat at the table outside,five,38370
how many matching bathroom sinks with matching towels and glasses,two,4830
how many people play in the sand near a park with buildings behind it,three,508665
how many people gather around the table preparing for a meal,four,74840
how many people smiling and holding wine glasses in their hands,three,279415
how many people are sitting on the bench engaged in various activities on a city street,seven,240467
how many plastic containers filled with cut up vegetables,six,459463
how many men standing behind the counter at a restaurant,three,402264
how many men is shaking hands while one accepts a gift,two,69700
how many displays does this desk have hooked up to mac mini 's,two,567389
how many skiers look over edge of balcony to the slopes below,three,571554
how many horses walking along a path in the snow,three,404214
how many people standing on a platform near a train,three,308139
how many trains next to each other at a railroad station,three,440346
how many cats are laying on the bed next to each other,two,186483
how many birds are perched on the branch in a tree,two,326357
how many little boys in front of a birthday cake,two,273704
"how many different pictures of food including a fruit bar , apple , soup , sandwich , lollipop , and french fries",six,58796
how many men standing on a tennis court holding rackets,two,213577
how many young people relaxing in the small boat is going down the stream,four,134986
how many people riding on two motorcycles in the street,two,14388
how many lane road with a crane is travelling in one lane,two,363224
how many jockey players ride their horses while carrying their gear,five,416510
"how many people is playing in the snowy city streets , two are skiing",five,62127
how many men is sitting at a table with drinks in front of them,two,278260
how many brown cows following a big and white herding dog through a wooded area with lush green grass,four,197330
how many men who are holding video game controllers,two,427756
how many men who are at an airshow walking together,three,240344
how many women smiling and is standing together on the hill while a man behind them waves,two,20044
how many old time airplanes is doing some tricks and aerobatics,four,271401
how many different types of pizzas on plates with water glasses on a table,two,253729
how many sheep stand around the large dirt field,five,31678
how many wine glasses does this table have on it and a small snack,five,62038
how many elephants are men bathing in the river,three,369512
how many women is preparing to get onto a green bus,two,455340
how many people is walking up and down a sidewalk,four,360066
how many women are dressed in costumes in a room,three,75603
how many surfboards are leaning against the white wall,four,153142
how many people is playing a game with black controllers,three,403743
how many women in a small kitchen interacting with each other,three,506037
an analog clock says that it 's how many past noon,ten,369509
how many vase in the foreground and six in the background on display,one,171176
how many black traffic lights show the red light,two,258182
how many people are playing the game of tennis,four,96828
how many bird is standing behind the other in the grass,one,449701
how many tier cake on a table with a photo on top of a couple,three,103720
how many young men go against each other in a game of soccer,two,524063
how many birds standing on a wooden barrier beside a body of water,four,516289
how many people riding horses through a city,two,502324
how many women rest on beds in a hotel bedroom,three,100579
how many men is playing soccer taking a penalty kick,four,489186
how many men eat bananas while one holds up a paper,three,522771
how many people share a cake on a small table,two,429536
how many pieces are there of pizza on the plate on the table,two,153187
how many suitcases sit in the snow next to a street,two,257988
how many men is using a tool to turn off the water supply,two,173579
how many women is sitting on a couch looking at something on the screen of a laptop,two,359408
how many giraffes is walking close together pass a tree,two,362785
how many hotdogs that are sitting in sand behind glass,two,72955
how many planes is flying in the sky in formation,four,356097
how many cat plays with the banana while another lies down on a rug,one,237286
how many slices of bacon and cheese pizza and some other dish,six,568240
how many cows lined up with their heads through a fence,four,511874
how many christmas trees are inside an ornate cathedral there near the alter,two,161515
how many men are smiling looking at the laptop computer,two,356702
how many cow standing next to another sitting in a dirt patch,one,378700
how many different kinds are there of vegetables in the container,three,252611
how many soccer players that are playing against each other,two,325040
how many zebra is sniffing the plant on the dusty ground,one,102333
how many images of women playing tennis on a tennis court,two,205367
how many giraffe stands in the shade while another is in the sun eating grass,one,219963
how many large grey birds walking across a yard,three,162682
how many surfers sit on the shore with surfboards,three,536834
how many planes is flying together with spoke streams,four,271401
how many pictures of a women is sitting at a table with a plate of food in front of her,four,212672
how many white busses on street next to trees,two,236381
how many tray of french fries and one tray with hot dog on red tabletop,one,523114
how many white dogs does african american man oversee off leash in a park setting,two,435414
how many suitcases are stacked on top of one another,five,40065
how many parakeets perched on the bunch of bananas,three,224108
"how many students is sitting on the floor together next to a window , with papers nad folders around them",four,17468
"how many zebras is standing beside each other , facing the opposite direction",two,230048
how many cow is laying down,one,352061
how many boys is walking to a beach with their surfboards,four,462401
how many fighter jets is flying to the right in formation,nine,581218
how many teddy bears pinned onto the clothesline with clothes pins,four,316937
how many slices of bread one with a salad spread and a spoon full,five,493601
"how many tacos with meat , beans , cheese , jalapeno peppers , onions , green peppers , red peppers and sour cream",two,425263
how many single giraffe is walking alone through green trees,one,162577
how many story boat is traveling down a river next to a small boat,two,166291
how many skiers are moving down the slope,three,572413
how many cats is laying on a couch in a room,three,135577
how many people are there in a office posing for a picture,six,562936
how many microwaves on a table with smoke is coming out,three,310140
how many people on skis stand on top of a snowy mountain,two,53587
how many sheep are eating grass in a ranch,two,103819
how many giraffes are walking together on the grasslands,three,28974
"how many people on the beach , is riding on horses",six,432410
the begrimed man smiles while holding how many bananas,three,131127
"how many boats docked mostly blue , near road way",six,185302
how many people in helmets are rollerblading on a trail,three,121792
how many small figurines in a prayer position in front of two decorated vases,two,521870
how many different donuts is the clear plastic tray containing,four,32115
how many men are standing in the line with tickets in hand,four,535517
how many street signs do the pole hold displaying various messages,three,266652
how many people is standing in a dining room area watching what the man is doing,four,317022
how many people is smiling on a sofa with a dog in their laps,three,342340
how many pans of pizza on a table with plates,three,294238
how many double decker buses is parking back to back,three,511665
how many story stone building on a city street next to a parked orange truck,four,512923
how many dogs that are next to the persons feet,two,148168
"how many large , orange clay jars are near the pond",two,461442
how many sections of a sandwich with fresh vegetables on a white plate,four,497694
"how many chefs behind a glass , is preparing plates of food",two,412720
how many skate boarders are preparing to ride in the skate board bowl,three,547089
how many women is standing in a kitchen cleaning plates,three,42725
how many women sit at two separate tables in a cafe,four,103929
how many kids in a boat with bananas and drinks,two,390093
how many photos of a woman tennis player with her arm raised up and the tennis racket in her hand,two,193171
how many bright piece of broccoli in gravy left on a plate,one,447439
how many guys are playing instruments by a fire,four,363120
how many flowers is sticking out of the side of a small bowl,two,467082
how many people in ski gear in a forest area,three,179188
how many giraffe standing near trees in a grass field that appears to be a zoo,three,87783
"how many giraffes in an enclosure , one sitting and four standing",five,341075
how many teddy bears is the young girl holding,three,417832
how many motorcycle riders are riding the motorcycle bike,two,443005
how many adult brown and white giraffes and one brown and white baby giraffe,three,211613
how many men sit at the table with laptops and papers on it,three,479461
how many donuts cooking in a vat of boiling fat,eight,387393
how many horse riders gallop quickly while playing polo,two,237689
how many slices of pizza and two drinks on a table,four,355133
how many horses are pulling are cart with a person and umbrella,four,311726
how many elderly people in a living room with wii remotes,three,77841
how many women are sitting at the table and eating bananas,four,244026
how many young ladies is carrying their children in a market,two,105800
how many men is playing a game with nintendo wii controllers,three,107846
how many children playing outside surrounded by toy motorcycles,two,376750
how many black sheep standing close to each other in an open field grazing,three,343696
how many people is sitting on the edge of the water looking out towards the ships,two,379232
how many people riding surf boards on a wave,two,44954
how many pizzas on pans is sitting on a stove top,two,218964
how many ducks that are standing next to each other,five,40455
how many sheep is standing on its own away from the others,one,265573
how many buffalo is laying down in the grassy field,three,163267
the hand holding how many different donuts on a white bag,three,499122
how many officers are cutting the large colorful military cake,five,373251
how many sheep are gathered in the pen with hay and food,eight,451341
how many men are playing the game of frisbee in the park,three,300111
how many cow lies down in the field as another stands,one,429671
how many donuts are cooked together in oil in a metal tray,eight,387393
"how many plates with a hotdog , carrots and grapes",two,151892
how many televisions all lined up in an angle,nine,43270
how many different glasses does the wine stands hold of wine,three,153845
"how many person stands on top of a car while two people stand next to the car , looking up at the person",one,367763
how many children is looking at a camera in school uniforms,two,338535
how many planes in the sky in a flying formation,four,356810
how many zebras in a stone walled enclosure with small trees in it,two,197401
how many clocks are shown above signs for train platforms,three,464634
how many clocks does the guest house clock have with different time zones,four,403521
how many empty boats docked at the shore line,seven,107197
"how many planes is flying right next to each other , leaving vapor trails",four,356097
how many polar bears swimming in the water and playing with balls,two,144115
how many male skateboarders tables snow and red truck,three,372430
how many cat is sitting on a chair and another cat is sitting under the chair,one,125690
how many vase stands on the platform above a container decorated with green leaves,one,230545
how many pictures of a cake and the various ingredients in it,four,212974
how many broken toilets are on the side of the road one of them is shattered into many pieces,three,543182
clocks occupy how many sides of this building 's tower,four,236312
how many giraffes are there walking in a natural setting,four,519138
how many zebra is eating from the large round vessel,four,278793
"how many square images of a kite in the air , starting with the kite further up and ending with the kite closer to the camera",four,208974
how many elephant with it 's trunk inside a tire,one,515195
how many star bus is riding down the street,five,197851
how many square sink bowls on the counter in front of two mirrors,two,286525
how many guys is playing a video game while a woman sits and watches,two,323264
the box that has how many different donuts in it,five,149546
how many leg does the woman hold up in the air after hitting a tennis ball with a racket,one,178598
how many stuffed bears are sitting on the chair,three,68697
how many flowers in a small vase on a ledge,three,12098
how many horses run across the grass with tall buildings in the background,five,412406
how many baseball players are on the field playing baseball,three,95025
how many people on scooters is sitting at a traffic light,two,14388
how many ladies is looking at pictures on a camera in the park,two,580257
how many men in black aprons stand in a kitchen tent area,two,9462
how many colorful donuts standing on their sides on a table,six,549002
how many people pose for the picture while skiing,five,240820
how many boy is standing on the hill with a snowboard and another boy is snowboarding down the hill,one,571750
how many pizza is sitting on top of a black counter top,two,541422
how many sheep does the cat observe laying in a grassy field,two,34061
how many tier cake decorated with hearts and flowers,three,355828
how many women are smiling inside the house,two,346270
how many small pizzas cooking on a black grill,two,455902
how many people is posing with a tennis racket for the camera,three,297182
how many men in front of flags is appearing to give a conference,four,431902
"how many different views of a building with column , steeple , carved details , and clock is showing 12:13",four,340528
how many elephants playing with each other outside on the dirt,two,258788
how many shetland ponies standing behind metal bars with grass on the ground,two,11825
how many jet boats docked on the sandy beach,two,331594
how many horses standing in a field and a man standing next to them,two,168992
