question,answer,id
tow what at the park playing tug of war with a toy,dogs,427007
what topped with lasagna and garlic bread,plate,433446
what filled with bread pizza beside bowls of sauce,tray,531444
what does the person i,chair,9557
what is walking past the parked train car,horse,67334
what next to the cupcake with a lit candle stuck in it,dog,181079
what and cut up onions on a cutting board,knife,215249
the small red belt clip what,case,159729
what held in the persons hand,donut,36413
what and cut up apples next to knife on a table,bananas,436092
what is sitting on the side of the grassy field,hydrant,166463
what is shown sitting on the table,fruit,402170
what sits on the tarmac,airplane,198524
what is standing beside the feeder on a pole,giraffe,211397
the man and women riding what towed by horses,carriage,412445
what walked by the man,horse,388772
what are eating grass in the pasture,cows,414982
what are being loaded onto the cart,luggage,68287
what tethered to the pole near a motorcycle,dogs,113880
what are riding in the street together,vehicles,438946
what labeled addicott electrics ltd parked next to an suv,truck,541506
what sits on the wall next to a glass door,television,23102
what is the little boy sharing with the cat,umbrella,285699
what is cut in half on a white plate,donut,157707
what are three people skiing down a snow covered,mountain,357071
what are on the street with some people on the sidewalk,buses,239676
what are people holding and walking in the rain,umbrellas,361136
what are standing in the grassy field,zebras,12495
"what is the street with people walking , parked and stores open",cars,32455
what sits parked inside of the garage,truck,412525
the woman adding what sprinkles to cupcakes on a yellow plate,chocolate,166848
the man wearing what plays frisbee with a dog,sunglasses,550540
what are standing outside in groups in pens,cows,282572
what are laying next to each other,bags,62257
what are sitting next to a colorful fire hyrdrants,flowers,401362
the man is not wearing what but is wearing a tie,shirt,251787
what is the man holding in the shape of a bird,kite,304939
what does the baseball player swing during a game,bat,46630
what is the woman feeding two baby elephants,hay,274286
what are surrounded by many sides on a large tray,dishes,536167
what is prepared for take off on the air strip,airplane,387161
what sit on top of a couple traffic lights,birds,25895
what is covered in snow in the woods,bench,190872
what is on the white plate near a plate of pickles,sandwich,74942
what is the persons hand holding,phone,79552
what are walking with sparse vegetation around,giraffes,326475
what mounted on stilts outside a building,airplane,358017
what is the man wearing sunglasses is riding,scooter,20450
what parked in front of a white wall,bicycle,251079
what are the three small vases holding,flowers,332853
what stands near the giraffe in the wilderness,zebra,546869
what is the woman holding at a ski resort,snowboard,18816
what are parked while the man with grocery bags looks on,buses,175020
what parked side by side on a cement pavement,buses,140460
this man wearing what is sitting on a motorbike,suit,580286
what are there walking down the street,sheep,38196
what is on the plate with fries,sandwich,68183
what is displayed next to figurines on a tower,clock,139124
what does the man watch sitting under an archway,cat,389382
four young people wearing what stand near each other,suits,392664
what is flying high in the air,airplane,204667
what are tied on the carriage,bears,499829
what did none flush with urine inside and a beer and american flag,toilet,86652
what is affixed to the sign structure,clock,386161
what is woman sitting in a chair holds up in front of her,phone,28012
what are four women playing on a field,frisbee,193540
what is standing in the grassy field,elephant,421768
what is the woman wearing and playing tennis,dress,307652
what is sitting by a person with a purse,cat,175491
what served on the roll with coleslaw,hamburger,273081
highly what from ancient time leaning against each other,vases,43921
what are walking from one side of the field to the other,elephants,18792
what foot is being cleaned and disinfected,elephant,315960
what is looking in to the window,cat,532491
what poses in the middle of a garden,statue,253196
what takes the nap in the bathroom sink,cat,81826
what is this a picture,room,574538
what sits ready for take off,airplane,37478
what is perching on the set of skis that are sticking straight up from the snow,bird,202964
what is decorated with sock monkey figures and images,bedroom,176192
"what is standing beside tall , green plants",cat,553417
what are open to different web pages in a computer lab,laptops,453801
what sits in the brown mulch,hydrant,266961
what covered in papers and computers,desk,424485
what is pulling into the traffic,bus,93262
what is the man wearing and sitting with his dog,hat,579491
there is a male baseball player throwing what,ball,211190
what parked inside of the garage,motorcycle,151364
what is parked on the shoulder beside a runway,airplane,576417
what parked across from the gray truck,bus,96101
what filled with trey furniture and a lamp,room,483889
what is making its way down a main street,bus,310926
what is on the black plate,cake,134752
what does the man serve during a match,ball,309311
the baseball player standing on a field holding what,bat,521663
what parked on an airport tarmac,airliner,428460
twin little boys putting what on a homemade pizza,cheese,249086
what still has the green spot,orange,134538
what is sitting on the back of a horse,bird,152586
"what topped with bacon , cheese and veggies",pizza,231392
what is the man preparing and putting toppings on it,pizza,26686
what is standing still in the zoo,zebra,137734
watching what fly over the wooded area,airplane,348550
what topped with chinese food with meat and veggies,plate,42868
what filled with lots of people,sidewalk,77100
what and is remote facing the wall of televisions,chair,128327
people lined up and boarding what on a tarmac,airplane,294397
what are facing the water front with flowers behind them,benches,319136
what is standing behind the large rock,elephant,189542
"very basic bathroom area with toilet , sink and pull what",shower,237143
what topped with melted cheese and mustard on a plate,dogs,5692
what parked in the middle of a street,motorcycle,531283
what is in the primitive kitchen with board counters,oven,539553
what is traveling down tracks next to a bunch of traffic lights,train,289034
what are two people jumping in the air ti catch,frisbee,529229
the young boy holding what next to a t ball set,bat,90169
what is seen in this picture,bathroom,301045
what fastened to the metal railing in front of a gray stone building,bicycle,15109
three people holding what to a cake,knife,481702
what does the tennis player hit,ball,128557
what is parked in an area amongst other buses,bus,418873
what did the paint store with four park in front of it,trucks,234516
loaded what in the paper tray being held by someone in bleachers,dog,339639
grandfather what on fireplace mantel near chair and narrow window,clock,281502
what is the man holding,pan,90869
what are eating leaves off cut tree tops,giraffes,191005
what grown outside close to the ground,plant,482069
what is equipped with all the newest equipment,office,164696
what does the pitcher throw,ball,460882
what does on the beach stand near some supplies as people speckle the beach,umbrella,421599
what stands alone near the den in an enclosure at the zoo,elephant,513295
what are sitting on top of white plates,pizzas,52384
what topped with two tacos and a tostada,plate,27216
what parked on the landing strip,jets,532461
what is young child blowing out biter on cake,candles,35358
what is living arranged in front of a fireplace,furniture,246041
what is parked on the runway at an airport,airplane,87100
what next to trees and is overlooking the water,bench,521732
what decorated with strawberries on the side,cake,351494
what surrounds the brightly lit home kitchen,bar,508278
what are sitting on a patio together,dogs,343737
what sits in the window sill outside,bird,537170
what does three zebra 's wagging their tails and eating,hay,14377
what parked on the side of a street,motorcycle,473818
"what are two large , in an antique-looking vase",flowers,439366
what topped with the computer monitor and a keyboard,desk,456071
what is white with flowers on it,cake,273560
there are four people holding what,glasses,387075
what are standing next together in their den,zebras,346437
what a water glass some olives and cheese,wine,58609
two people riding what are stopped at the bridge of a river,motorcycles,506631
what lazily laying on a suit case,cat,3474
what travels down the street in the middle of the city,car,530560
what sits on the takeout wrapper,sandwich,297360
"what is the giraffe resting by some rocks , and stands nearby",giraffe,206385
what is eating something through the fence,giraffe,169725
what parked in the lot,bus,83691
what are flying in the air in between two buildings,birds,262777
the shower what a light and some white tiles,mirror,539755
what plugged in the wall in a room,refrigerator,384957
what does the man secure to the top of a motorhome,motorcycle,433081
what parked in front of a yellow tractor,truck,10759
what monitors sitting on the desk with other computer equipment,computer,187379
what perched on the branch eating fruit,birds,73922
two white dogs wearing what laying on a bench and one on the ground,one,363084
what does the girl eat,banana,210090
the child in a helmet holding what,bat,64749
what are grazing in the open field,zebras,293448
what did the cute stuff sitting on a table in front of a banana,monkey,371739
what is in the room with a light and window,bed,180908
what is covered with many magnets,refrigerator,24787
the group of men in jockey outfits racing what,horses,536728
what does the photo show with two beds pushed together,bedroom,167698
what surround the people in this vehicle,giraffes,177353
what did two park in a lot near a large field,motorcycles,42690
what topped with banana slices and raspberries,plate,93947
what do the coast guard riding through the water,boat,188163
what are passing each other on a railroad track,trains,485602
what is sitting on the bench outside,puppy,135032
what is the dog eye-balling with two donuts,plate,188184
what did the three tiered with various cakes and snacks,rack,430624
what filled with broccoli and sausage as well as a wooden spoon,pan,333918
what is looking out of the red painted window,can,396660
what is sitting in his habitat,bear,170295
what is the businessman sporting,tie,399101
"the desk with a laptop , doll , what",lamp,367725
adult natives and tourists watching what walking on roadway,elephants,33416
what do two horses pull down a lane near a house and trees,carriage,517095
what mounted to the side of a wall in a building,clock,97209
"what filled with pots , pans , and cooking utensils",shelves,523981
what flies through the blue sky,airplane,171499
what is on the side of the street by the building,hydrant,291683
what is parked on the edge of a street,bus,541134
what topped with salad and a pasta dish,plate,205543
what did the couple of giraffe standing on a grass cover,hillside,348850
what moving on the street besides residential houses,buses,401778
what parked in front of a store near a street,bicycle,203454
what looks out the drive side window of a large vehicle,car,548240
what sits on the branch while eating a piece of fruit,bird,119353
there is a momma lamb cuddling what,lamb,567870
what balanced on the plastic carton balanced on a shelf,scissors,263767
what is embedded in this counter top with drawers,stove,445556
what sits next to the sidewalk on a residential street,hydrant,16364
the man wearing what is throwing a frisbee,shirt,5701
what do two men stand in front of a tv playing a football game,glasses,324677
what are butting each other in a field,cows,57749
what leans out of the window of a car,dog,352107
what are lined up in the row across the floor,snowboards,193954
the very small white bathroom with black tile what,floor,281713
double what driving down a city street,bus,77383
what is sitting by the bag on the wood floor,cat,367836
what is perched on the plant stem,parrot,128387
what hangs from an old rusted pole,sign,86831
what sliced in have with big chunks of cheese on top,pizza,385646
what sits near the window next to two laptops,cat,564228
what is eating grass from a feeder hanging on a chain,zebra,32308
what topped with the laptop computer taken apart,desk,31561
what are sitting on a large drink tray,drinks,472900
what sits in the side car of a motorcycle,dog,282527
what are sitting in a glass vase on a desk,flowers,201757
what does the young man hold up to his eyes,oranges,274770
some women at a table drinking what,wine,275014
what was left running on the desk,computer,322302
what ' yellow ends meet under a bridge,cars,185849
what is full of food being prepared to puree,blender,16424
what filled with some glasses of soda with some donuts and donut holes,tray,427544
the woman wearing what and matching gray pants smiles while holding a glass of red wine,jacket,204489
what sits by and watches his owner,dog,262952
what does the tennis player throw,ball,225372
what parked on top of a lush green field,motorcycle,351876
what is laying on top of a comfy bed with it 's eyes open,cat,541229
what stand at the watering hole in a field,elephants,419062
what sits on display in front of a building,jet,479763
what is on the runway,airplane,32116
what is playing in the field with another zebra,zebra,568272
the man wearing what is playing frisbee,shirt,299931
what stuck in something showing his nose out,dog,290452
what lined with giant white vases surround a flower garden,road,471156
what peer over the fence and boardwalk,giraffes,258823
what are checking out the water while standing aroud,birds,523737
what filled with pulled pork in bbq sauce,dish,465177
what does the little league catcher catch,ball,56292
gray car passing what,truck,117514
what are sitting by the side of the pool,chairs,87249
what lays in the grass of the mountains,bull,398917
what did assorted flowers in pots and vases,counter,205152
the row of sinks line what,wall,509839
what is flying through the sky,airplane,163031
what is the skater railing on his skateboard,pipe,383933
what watches the video playing on a computer monitor,cat,232118
what is laying inside the suit case,cat,322246
what flicks its tail while standing in a field,zebra,135016
what next to a pile of rocks,giraffe,81001
what piled on the white plate,donuts,200311
what stuck in half of a plum on a board with wires,fork,301646
what is traveling below the tunnel,train,372234
what is the baseball player sliding onto a base before the man catches,ball,452457
what stands in the bathroom area near some white towels,sink,47629
what is driving down the street,shuttle,141850
the ceiling fan what a fireplace and a mirror,cabinet,110613
what is surrounded by three small lights with a balcony in the back ground,clock,323705
what parked next to the trailer packed with luggage,trucks,533494
"what parked on the side of a road , on the side of a cliff",buses,120645
what are sitting at docks on a body of water,boats,326311
what enters the intersection of an airport landing,airplane,555658
what sits in the middle of the plants,bench,78621
what stands near rocks and vegetation,elephant,265134
what is driving down the street,bus,182972
"what are next to the written note that says , `` i hate my life ! ''",scissors,98987
what parked at the jetway at an airport,jet,30345
the man riding what down a snow covered slope,skis,142793
what is traveling down the runway,jet,383424
what did the bride and groom cut at the reception,cake,32329
what are on the white plate next to a vase of flowers,donuts,111245
what is there hanging from a microphone stand,tie,309817
what decorated with ponies and a pile of macaron cookies on the side,cake,430925
what stands with the carrot in it 's mouth,bear,235906
what cubicle with the computer and lots of clutter,office,118199
what are sitting side by side,bears,400872
what is clean and ready to be used,toilet,532525
what pared on the side of the street,truck,188902
what is the man wearing a hat is eating,banana,178222
what sits curled up and sleeping inside of the hat,cat,299854
the soccer goalie bends over and holds what to his chest,ball,526968
what is stopping to let passengers on and off,bus,15976
"what is sitting in a tree , stuck in between two branches",bear,173647
what sits on the tarmac at an airport,airplane,211807
what towering over the city,building,187563
what tagged and stored on numbered shelves,luggage,262009
what are stopped at the train station,trains,30418
what is traveling down the road,bus,53406
what lined up on the city street,buses,215481
what is fully equipped with wooden vanity sink and built-in tub with shower stall,bathroom,486627
what is laying against the blue vase,carrot,224805
what sits on the table next to silverware,pie,428446
what are laying down underneath a car together,cats,275398
what is displaying the time and several icons,screen,227732
what topped with bacon wrapped hot dogs,plate,296348
what are the large group of people riding down the street,bicycles,165334
what walks down the dirt path,elephant,276343
what train riding up the hill in a city,trolley,331272
what is on display on the table,vase,279909
what lying together and relaxing on a rock,bears,115681
what does this black and white photo show,house,436584
"what consists of carrots , celery , bell peppers , split peas , broccoli , and dip",plate,105762
what are gathering at a water hole to drink,elephants,45617
what toilette with the toilette paper dispenser,bathroom,400311
the weird looking what mounted to the side of a wall,urinal,259913
what are approached by the tiny dog,giraffes,171468
what does the woman use,knife,492478
what adorns the rolled up napkin,flower,198255
what sit side by side on a brick surface,motorcycles,365138
what does the cat examine,mirror,208994
two people skiing down what surrounded by trees,hill,188372
what overlooks the rocky waterfront,umbrella,581571
what is situated near the street,bench,239697
two people carrying what up a snow covered hill,snowboards,423602
what is the woman feeding by hand,cows,278450
the black and white cat wearing what,hat,21345
appliques shaped like flowers and a horse decorate what,jacket,341049
what parked at the station on the side of the road,bus,19413
what moored on dry land near water,boats,178966
what is the baseball catcher throwing back to the pitcher,ball,324904
an . airplane carrying what flies in the air,airplane,569750
what topped with cheese and vegetables on top of a table,pizza,178096
what stands in front of a nokia box,phone,129079
what are there standing in the grass with sheep,ducks,555738
what is traveling down tracks near a train station,train,368845
what is looking into mirror attached to a pink wall,camera,271183
the black and white photo of a man swinging what,bat,83516
what are taxiing down the runway one after another,jets,382413
what parked underneath the sign with a keep out message on it,car,524174
what is standing on the wooden bench,cat,110155
what parked in the lot,bus,419439
what connected together while the man on a bike is riding next to it,buses,176765
what did dogs in a public park gather around something,cage,466845
what does the young college man hold above his head,tie,383438
the person riding what down a snow covered slope,skis,398817
what is the young lady playing soccer kicking,ball,342135
what did the young boy in a red and white strip to his mothers breast,shirt,219966
what is standing next to an adult zebra,zebra,103042
what are sitting next to each other,airplanes,451574
what feeds from the feeder mounted in the leaves,giraffe,232290
what filled with wood flooring and furniture,kitchen,484344
what is walking across the plain,elephant,294581
what walk on the sand at a beach,cows,443432
what is going down the tracks,train,109598
tour what parked in a lot,bus,112703
what parked next to each other at a bus stop,buses,437613
what parked at the station with many cranes nearby,train,563798
what approaches for landing with its gear down,airplane,468182
fighter what leaving behind patriotic colored vapor trails,jets,371438
the woman wearing what stands next to a man in a suit,roses,501594
what is the young lady holding,glass,538691
what are in the vase on a table,flowers,522819
what are watching the baby elephant,elephants,379645
what travels by the houses on the tracks,train,288115
what filled with fans watching the game,stadium,441062
what wait in line at a bus stop,buses,96826
what stands on the kitchen floor near a rug,kitten,283617
what is there walking along a railroad track,chicken,43511
what is sitting on the mopad,cat,268718
what are several people sitting in a nicely appointed,room,494622
what topped with two pastries and a fork,plate,11196
what sits outside in the sun,bench,487025
what is parked in the parking lot,truck,119666
what parked on the street,bus,159582
what sit on the counter next to a sink,donuts,420938
what is standing on the brick near a bridge,duck,226550
what hangs from the ceiling in a store,clock,107394
what stands on the tree branch with some fruit,parrot,236198
partially eaten what being help up in a persons hand,donut,79242
what are sitting in the small oven,sandwiches,363486
what is sitting in grass next to a wire fence,sheep,22578
what is walking between two large rocks,bear,224193
what head is shown next to tall trees,giraffe,12895
what is parked on the brick surface,truck,246688
what soars and turns through the sky,jet,72126
what is driving on the road near a bus stop at mcdonald 's,bus,224395
the man driving what pulled by three horses,carriage,468760
the person preparing what at a food stand,sandwiches,321717
what are docked on the sandy beach,boats,288825
what did the fountain with margarita design on it,glasses,155795
what stands in the doorway with a bookshelf in the background,cat,484401
what is forging across a river filled with fast moving water,bear,54875
what mounted to the side of a building,clock,272335
what is the red couch facing with a nice view,window,130337
what is flying over a harbor,airplane,45750
what monitors sitting on top of a wooden table,computer,18658
what is taking off from the runway,airplane,192669
"what did the campfire meal of grilled cheese sandwiches , carrots , jiffy pop popcorn and store buy for two",salad,327178
what sit ready to eat on the grill,pizzas,345062
what is the man holding with two hands,blender,451987
what are begging at the meat cart,dogs,434765
what parked at the stop next to a blue wall,train,471339
what is lined with closed shops,road,186775
what wrapped in plastic stored in a refrigerator,bottles,309087
what are sitting on a concrete floor,refrigerators,410992
what is captured as he swings,picture,259776
what a larger zebra standing with another,zebra,553392
what are enjoying their time in the spotlight,dogs,520445
"what is surrounded by two speakers , a mouse , and cords",computer,430135
what features the white couch and black loveseat,room,537909
what is open high on the wall in this bathroom,window,381595
what bears interacting in shallow water near shore,grizzly,313724
what is tethered to the light post by a fire hydrant,bicycle,454177
what is there going across some water,boat,221805
what is the person flying on the grass,kites,65955
what is lying on the floor next to a table,cat,311066
what rumbles down the tracks,train,488488
what towering over the city of london,clock,566832
what are there parked around a church building,vehicles,33329
two women carrying what through a parking lot,luggage,470770
what stands in the center of a courtyard and has a clock on it,tower,174282
what parked outside of a doughnut shop,bicycle,419610
"what topped with broccoli , carrots and other greens",plate,340653
what do surfers ride in front of a gentle wave,boards,160658
what is taking the stroll on a sunny day,giraffe,304558
what are standing in the field,cows,492572
what does the toddler hold on an athletic field,ball,257498
what topped with apples and pears,plate,318997
what is on display in the sun,room,319359
what separated into individual sections with a mirror behind them,fruits,480057
what is being fed with the small bottle,kitten,52128
what are grazing on grass by trees,sheep,134946
what are on the plate,slices,152662
"what are laying in the field , while one is grazing",cows,146387
what is standing on some straw while looking straight out at the camera,calf,191947
what is coming down the street,bus,143401
what filled with lots of furniture and pots with pans,kitchen,161941
what drawn carriage is traveling down a city street,horse,554434
what is soaring through the sky above a tree filled forest,eagle,366473
what 's on the side of the road,banana,228624
the woman wearing what sprinkles at a krispey kreme,glasses,517760
"the man wearing what , is throwing tennis rackets in the air",clothes,369202
what did tour park close to each other,buses,566587
what form the vibrant reflection in the room 's window,candles,392584
what is sitting on a field,bus,75585
what connected to the yellow hose,hydrant,40500
what are men riding in a body of water,elephants,398433
what perched on top of a green branch,bird,459563
what is looking up into the trees,giraffe,181846
what did the woman in a feather design talking on a cell phone,hat,323132
what are above the microwave above the stove,cabinets,545200
what features wooden cabinets and white appliances,kitchen,151830
the bench in a long cement what,hallway,66878
what did the wall mount with two clock hands,clock,157205
what are there standing in the water,bears,576307
what is streaked with the image of power lines,tower,408802
what holds the stuffed bear in its paws,statue,95379
what does the young boy eat at a table,pizza,408266
what sits in the kitchen next to a door,fridge,147501
what is full of water with a black brush,bathroom,68206
what is the girl with a coat and hat on pulling,luggage,122438
what topped with the wooden chest and a bag,cart,145129
the man riding what down a snow covered slope,skis,532856
what are pulling people in carts on a television screen,horses,566839
what is laying on top of a bed,dog,414112
what fly through the sky as in-sync,airplanes,564073
what is flying across the beach,bird,138134
what is flying in a blue sky,jet,90820
what made as the model with bystanders walking by,clock,368148
what sits on the floor while two people stand nearby,bag,339373
what is the woman fixing,tie,93083
what is placed in the corner of a small hotel room,sink,36726
what is laying on leather cushion stool pushed under a desk,cat,416610
what is heading down the narrow waterway,boat,368116
"what filled with boates , umbrellas , and people",beach,355674
what is bending to eat in a zoo setting,giraffe,391989
"what the mirror , sink , and toilet",bathroom,103352
the young child wearing what is holding a plastic baseball bat,helmet,218459
two guys holding up what utensils,cake,213344
the foot long what,sandwich,201814
what are eating from a clump of grass,giraffes,103865
the man feeding a baby giraffe what,bottle,196503
what anchored in waterway with mountains in background,sailboats,176763
a burned up destroyed what with a window,kitchen,350089
what does elephant reach back to its ears on a sunny day,trunk,377208
what train rides along a set of tracks,toy,243627
what flashes in the mirror of the small bathroom,camera,170885
what about to fall into the grand canyon trying to catch a frisbee in it 's mouth,dog,478351
what is mostly vacant during this day,room,58928
what prop plane like the `` spirit of st louis '',cargo,210124
what is close up in the picture,clock,152277
what topped with the banana and cream dessert,plate,96958
what is shown with toothbrushes next to it,holder,504502
what is taking an odd stance in the middle of a field,giraffe,362524
what are eating hey that is inside a cage,giraffes,550129
what does the train cross,bridge,373779
what sits next to an older wholly sheep,sheep,573961
what reaches his trunk up to the top of his head to investigate the contents of a human hand,elephant,142680
what parked at the airport getting ready to take off,airplane,259103
what open to the web page is sitting on a cluttered desk,laptop,396984
what puts its paw on the keyboard of the laptop,cat,99840
what did the slice of pizza in a purpose build,box,338943
two people holding what glasses containing red wine by the stem,wine,90569
what is the man wearing a baseball hat is driving and eating,donut,184720
what are lying down on individual rocks in a zoo,goats,231601
what sits in front of a store front,scooter,442879
what is shown next to lemons and carrots,sandwich,61307
what is being lead by an animal trainer,elephant,465969
what are standing together in the wild,elephants,373866
what a stop sign and a building,garage,27977
the brown bear walks up a brush covered what,hill,149835
what perched on an arm stretches his head toward a bit of apple,parrot,314292
the yellow bathroom with blue tiles what a mirror and towels,toilet,439241
what is being loaded onto an old air craft carrier,truck,78469
what are parked at an airport on a cloudy day,jets,190900
what is being held upright in the snow,snowboard,505389
what towering over the buildings roof under a blue sky,clock,357774
what is sitting by a bicycle leaning on a rail,truck,500712
what are on grass next to trees,elephants,543413
what shaped building with two clocks and a triangle shaped color roof,tower,416972
what is on the table ready to be eaten,cake,579539
what is sitting on top of a rock near the ocean,bird,402112
what is the man with an older flip-phone taking,picture,193051
what parked in the parking spot,car,64089
what are both in different colors,chairs,335865
what is standing in the middle of the kitchen looking for food,dog,206577
what leans down to eat hay off the ground,zebra,427165
the kitchen with a stove what,window,361959
what is topped with many different types of vegetables,pizza,214733
what is n the run way,airplane,49549
what is running with a rider on it 's back,horse,218121
what is in preparation is kept on the table,pizza,406386
what sit amongst the grassy field,birds,322726
what themed in green and dark blue with white and pink curtains on the windows,room,309368
what decorated with christmas decorations,bed,486309
what is moving down the tracks out in the country,train,337853
what does the collage of fish eye lens photos show with a pair of shoes on the floor,bathroom,492318
"what are being flown , and three people are at shore of the beach",kites,369598
what is the old man in the hat eating,banana,401260
the young girl holding what sits on a bench,umbrella,138200
what are standing in some tall dry grass and trees,giraffes,264020
what painted like an orca is at the terminal,jet,40103
what are leaving on various different routes,trains,471280
what set of furniture in a small room,bed,573151
what sits slid open,phone,475561
"what is carrying a broken wagon filled with twigs , parked in front of a city building",horse,299270
what stand next to each other in a grassy area,giraffes,517282
the somewhat blurry photo of a man eating what,donut,464140
what wading in the water,birds,12647
what go round horse,cake,513983
what does the glass jar hold with a body of water in the background,flowers,160041
what stand inside of the store with oranges,fruit,261069
what draped with red flowered fabric,bed,506327
what are there standing outside a old building,horses,483823
the man using what takes a photograph on public transportation,phone,101572
what is painted red white and blue,hydrant,236769
what does the hand hold,remote,341663
the young boy wearing what stand in a orchard,coat,241767
what is outside with two posters in front of it,truck,321970
two men cutting what at a celebration,cake,352758
what eats grass while two zebras look on,giraffe,22287
what did the mid size sitting on a tarmac at an airport,airplane,33352
what is sleeping on the boat in the water,dog,42341
what is driving on a street up a hill,bus,94097
what is the man on a bike jumping over two parked,cars,492131
"what is parked on what appears to be an old , broken down warehouse",bus,339276
what is looking outside of his stall,horse,185166
what is the child sitting on a couch and holding,umbrella,6590
what is traveling past a tree filled park,bus,98210
what sits in the green lawn chair,bear,479331
"what filled with brocclie , potatoes and beef set on the table",plate,374878
what next to traffic street light,phone,183771
what are flying against the cloudy sky,birds,514356
what does the woman sip,beverage,287723
what are walking through the body of water,elephants,269199
what is the man in orange playing in front of the crowd,frisbee,184320
what is there a pick up,truck,191729
what used a lot,kitchen,114748
what urinal with the air freshener is sitting inside of it,bathroom,80842
what filled with assorted veggies with a smaller bowl of dip in the middle,bowl,103510
the horse drawn what driving across a street,carriage,224005
what is swimming in the pond,duck,221313
what is there sitting on a bench reading,statue,129030
what are sitting next to a banana on a wooden table,oranges,48665
what parked in front of a statue of a turtle,motorcycle,442818
what is down and ready to be cut,pizza,194798
what is on the table with books and vase,bear,92464
what filled with lots of yellow frosted cupcakes,pan,37620
what drawn carriages with no one in them,horse,23194
what lay on the bed while looking at the camera,cats,505402
what is one person riding a skateboard as another falls off,skateboard,213034
what stands in the middle of the road,cow,5005
"what filled with chairs , a microwave , a sink and an oven",kitchen,341070
the woman holding what is walking on the sidewalk,umbrella,401826
what are three people observing outside,motorcycles,43513
what is the skateboarder passing in the distance,bridge,348044
what next to a barn,horse,272159
there are three people riding what together,elephant,406855
what are there standing on a paved street that contains many buildings,horses,334758
what parked on top of an airport,jets,490184
the young lady carrying what walks on the curb of a flowerbed that is filled with colorful flowers,umbrella,372604
what parked on the ground with sun light,motorcycle,161914
what are grouped together on the grassy field,zebras,184443
what can be rather unattractive and uninspired,gear,462662
what is traveling along the railroad tracks,tram,320271
"what is the man riding a wave with a surfboard , in a man made",pool,282843
what filled with wooden shelves topped with stuffed animals,store,156120
what are pictured flying next to water,kites,377297
what is sitting in the middle of a forest,bench,365831
what topped with french toast and fruit,plates,366435
what runs from the cowboy on horseback,sheep,348058
what parked on the air field,airplanes,579213
what is lowering the man in orange,helicopter,338276
what topped with chocolate donuts on a wooden table,plate,123336
what is flying through the cloudy sky,jet,77550
what is propped up in front of a keyboard,tablet,259217
the bowl of pasta topped with pesto and graded what,cheese,177516
what parked at the empty fire department,trucks,310242
what are the woman and two boys eating,donuts,231712
what is standing up with it 's head down and eating grass on the dirt ground,zebra,520422
the nice black back splash what some body oils and a black kleenex box,plant,412516
what is busy with the lot of traffic,road,200370
what are the animals eating from the trough,hay,507278
what done in all white and green with the exception of the stove,kitchen,388214
what did the man standing over a large multi layer,cake,416612
what are hanging over a shower rack in a well-lit bathroom,towels,314915
what pulls through the station while people stand on the platform,train,68654
what is laying on the ground by the door outside,dog,208910
what are going around the track leaned over,motorcycles,98408
the room is very narrow and has what,walls,389977
what are sitting with the doll,bears,93748
what filled with lots of different colored flowers,vase,133453
what are running across a dirt road,giraffes,330088
what did the heron drinks from a rock line,pool,318724
what is on the pavement upside down,sign,329462
what are eating a meal in their concrete enclosure,elephants,127710
what does an elephant hold up to its mouth,trunk,169947
what placed on the city street,hydrant,226528
what is sailing with an american flag flying,boat,321066
what parked with the truck bed full of gear,truck,546716
what sits on the tarmac during the day,airliner,530964
what sits in the middle of the pavilion,tower,578411
"the guy wearing what is doing a handstand in the snow , being spotted by another guy",snowboard,494128
the woman wearing what sitting on a wooden bench with her legs crossed,glasses,12704
what are eating and standing in some tall grass,zebras,10733
what are in the grassy area with several trees,giraffes,460405
what sits next to the cart for luggage,suitcase,13868
the man riding what down a snow covered slope,snowboard,193714
what covered in onions sitting on tin foil next to a can of dr pepper,dog,156459
what are there together at a zoo,elephants,443003
what are two small horses pulling,carriage,526592
what are leaning by on the wall,umbrellas,253784
what is laying on its side on the side walk,toilet,259811
what separates from the rest of the group to go near the fence,cow,578082
what is standing in the grassy area with trees,giraffe,27879
what looks on as the zoo worker interacts with children,elephant,277396
what taken in the bathroom of a mirror showing someone at a urinal,picture,387121
the woman is skiing down the snow covered what,hill,330934
what houses the work space in the area below,bed,534266
this young toddler stuffed what into her mouth hoping to stave off the devastating effects of tooth decay and gingivitis,toothbrush,162780
the black and white dog wearing what on top of a bed,shirt,329474
what drawn carriage on a snowy wooded road,horse,324697
what is the man throwing to his friend,frisbee,461524
what is taken of cars inside a motorcycle mirror,photograph,331982
what sits between two silver poles on the sidewalk near a building,hydrant,247529
what seen through the window in a derelict building,fence,127491
what is the man sitting in a seat uses,machine,579215
what sits on the ground,airplane,237791
what looks into the camera as his close up is taken,giraffe,297075
what filled with assorted vegetables,bowl,261648
what is standing near some water,bird,226550
what lined up along the pathway in front of trees,benches,213174
what drink from the body of water,cows,449093
what are placed on the table in front of a painting,candles,494771
what are attached to the long pole,boards,118927
what are two people holding,remotes,80554
what lined up in one room with two men sitting in the next,sinks,262786
what is the woman holding with candles and a kitchen and a baby in a chair,cupcakes,9789
what shines on the keyboard through a window,sun,10907
the boy kneels down in the sand at the beach and assembles what,kite,312638
what is sitting on top of a tarmac,airplane,83804
what is standing in the grass field turned to look at the camera,cow,354930
